	doc_id	corpus_id	title	abstract	year	venue	norm_year	scaled_year	n_authors	norm_authors
41	59603639	59603639	Computational screening of medicinal plant phytochemicals to discover potent pan serotype inhibitors against dengue virus	Emergence of Dengue as one of the deadliest viral diseases prompts the need for development of effective therapeutic agents. Dengue virus (DV) exists in four different serotypes and infection caused by one serotype predisposes its host to another DV serotype heterotypic re infection. We undertook virtual ligand screening (VLS) to filter compounds against DV that may inhibit inclusively all of its serotypes. Conserved non structural DV protein targets such as NS1, NS3/NS2B and NS5, which play crucial role in viral replication, infection cycle and host interaction, were selected for screening of vital antiviral drug leads. A dataset of plant based natural antiviral derivatives was developed. Molecular docking was performed to estimate the spatial affinity of target compounds for the active sites of DV's NS1, NS3/NS2B and NS5 proteins. The drug likeliness of the screened compounds was followed by ADMET analysis whereas the binding behaviors were further elucidated through molecular dynamics (MD) simulation experiments. VLS screened three potential compounds including Canthin 6 one 9 O beta glucopyranoside, Kushenol W and Kushenol K which exhibited optimal binding with all the three conserved DV proteins. This study brings forth novel scaffolds against DV serotypes to serve as lead molecules for further optimization and drug development against all DV serotypes with equal effect against multiple disease causing DV proteins. We therefore anticipate that the insights given in the current study could be regarded valuable towards exploration and development of a broad spectrum natural anti dengue therapy.	2019	Scientific Reports	0.8119999766349792	3.0206398963928223	11	1.74399995803833
42	150849378	150849378	A Review of Literature on the Community of Inquiry Framework	The purpose of the current study was to critically analyze the learning in community of inquiry (CoI) framework. In the year 2000 Garrison, Anderson and Archer introduced CoI framework in order to find solutions to reduce the gaps in online learning and the framework that they have introduced has become the most referenced framework of study in online education so far. According to them, a very satisfactory education takes place within a community of inquiry which consists of teachers and students. Further they assume the learning takes place as a result of interaction among social, cognitive and teaching presence (Garrison, Anderson and Archher, 2000) Though the CoI framework has shaped many studies of e learning in higher education, it is highly recommended that much more research work should be done on this framework to clarify the mounting body of disconfirming evidence.	2017		0.6880000233650208	2.5593600273132324	1	-0.6940000057220459
43	56460817	56460817	Sport Performance Structure in Female Pole Vault from the Point of View of Physical Activity Kinematic Parameters	This research is oriented at explanation of sport performance by angle, speed, time and space char acteristics of centre of gravity, positions of body, extremities and pole during approach, take off and jump realization in female pole vault. Kinematic parameters were gained by two dimension analyser Consport Motion Analysis System (CMAS) There are involved 19 female pole vault jumpers with sport performance 408.1 490.5 cm (average result 431.2 cm) From the point of biomechanical movement activity analyse we consider as a more objective performance criterion (dependent variable) maximal centre of gravity height that were reached at valid attempts by female pole vault jumpers. By two dimension (2 D) analyse of group of female pole vault jumpers there were revealed 76 independent variables that entered into process of multiple correlation and regression analysis. On 1st sport structure performance factor level we isolated two complex parameters absolute grip and standing over by which we can explain dependent variable maximal centre of gravity height on 100% With stated proceeding we could separate seven factors on 2nd level. Three of the parameters horizontal speed of centre of gravity at moment of take off end, centre of gravity height at moment of take off end and operating angle during take off are bound with explanation of absolute grip variable. Four others parameters vertical speed of centre of gravity at the end of pull with turn, centre of gravity height at moment of end of lifting, time duration of take off and climb angle explain standing over. 14 more factors are found on 3rd sport structure performance level. Thus we succeeded in this process to reduce number of decisive variables with their mutual relationships and hierarchy. Transparent and simplified model of female pole vault sport performance structure enables to coaches and jumpers improve technical training.	2017		0.6880000233650208	2.5593600273132324	2	-0.44999998807907104
44	164951916	164951916	One step robust deep learning phase unwrapping.	Phase unwrapping is an important but challenging issue in phase measurement. Even with the research efforts of a few decades, unfortunately, the problem remains not well solved, especially when heavy noise and aliasing (undersampling) are present. We propose a database generation method for phase type objects and a one step deep learning phase unwrapping method. With a trained deep neural network, the unseen phase fields of living mouse osteoblasts and dynamic candle flame are successfully unwrapped, demonstrating that the complicated nonlinear phase unwrapping task can be directly fulfilled in one step by a single deep neural network. Excellent anti noise and anti aliasing performances outperforming classical methods are highlighted in this paper.	2019	Optics express	0.8119999766349792	3.0206398963928223	5	0.2809999883174896
45	153540900	153540900	Economic Impact of Micro Finance on Borrowers: Evidence from Punjab, Pakistan	The purpose of this study is to investigate the economic impact of microfinance institutions on borrower households in particular the impacts of small amount of loans in a high inflationary economy like Pakistan. The study is based on primary data and comprises of a sample of two hundred households including borrowers of microfinance institutions and non borrowers who are eligible to be a client of MFIs. Binary logistic and least square regression is used to find the impact of microfinance on different economic indicators of the borrowers. Logistic regression results indicate positive and significant impact of microfinance on income of the borrower, while the least square regression presents somewhat different results about the impact of microfinance on assets of the borrower households. Independent sample T test was used to measure the significant difference between clients and non clients. We found that the economic position of the borrower households of microfinance institutions is better than the non borrowers.	2011		0.31200000643730164	1.160640001296997	2	-0.44999998807907104
46	135379168	135379168	Study on Stability of Eden Navigational Channel in Hooghly River Estuary	Hooghly estuary is a complex dynamic estuary facing dredging maintenance and navigation related problems due to the high rate of sediment load brought by the Hooghly River. The present study is to investigate the hydrodynamics and morphodynamics of the Hooghly estuary, with specific reference to stability of Eden navigational fairway and permanent operation of the channel as a possible main navigational route to HDC in the place of Auckland channel from the Bay of Bengal. Impact of stoppage of dredging at Auckland bar on the other channels (Eden and the Rangafalla channel that connect to Kolkata Dock System, KDS) is investigated. Simulations involving different scenarios like Auckland channel dredged and non dredged conditions are considered to investigate the stability of the Eden channel and also to address the aspects relating to the maintenance of other channels. In the study, for the Auckland open condition, the predicted siltation levels are of about 8 12 cm over Auckland and about 4 8 cm over Eden bar, over 15 days of simulation. For Auckland closed condition and for Auckland with two tracks, the results indicate a marginal reduction in siltation over the entire Eden area, and it is also observed that the siltation in Jellingham and Haldi River confluence is significantly reduced. For the monsoon conditions in all the above scenarios, the results, as per the siltation patterns and as per the siltation levels on the edges of the channels, indicate that there will be a marginal increase in siltation, by about 20% when higher silt load is considered. The study suggests that Eden channel could continuously be used with little dredging in the longer term of more than 5 years with monitoring and realignment of the channel to cater for movement of sandbars. Further, non dredging of Auckland channel may not have any bearing on the operation of Eden, Jellingham and Rangafalla channels.	2019		0.8119999766349792	3.0206398963928223	3	-0.2070000022649765
47	752307	752307	Dabrafenib; Preclinical Characterization, Increased Efficacy when Combined with Trametinib, while BRAF/MEK Tool Combination Reduced Skin Lesions	Mitogen Activated Protein Kinase (MAPK) pathway activation has been implicated in many types of human cancer. BRAF mutations that constitutively activate MAPK signalling and bypass the need for upstream stimuli occur with high prevalence in melanoma, colorectal carcinoma, ovarian cancer, papillary thyroid carcinoma, and cholangiocarcinoma. In this report we characterize the novel, potent, and selective BRAF inhibitor, dabrafenib (GSK2118436) Cellular inhibition of BRAFV600E kinase activity by dabrafenib resulted in decreased MEK and ERK phosphorylation and inhibition of cell proliferation through an initial G1 cell cycle arrest, followed by cell death. In a BRAFV600E containing xenograft model of human melanoma, orally administered dabrafenib inhibited ERK activation, downregulated Ki67, and upregulated p27, leading to tumor growth inhibition. However, as reported for other BRAF inhibitors, dabrafenib also induced MAPK pathway activation in wild type BRAF cells through CRAF (RAF1) signalling, potentially explaining the squamous cell carcinomas and keratoacanthomas arising in patients treated with BRAF inhibitors. In addressing this issue, we showed that concomitant administration of BRAF and MEK inhibitors abrogated paradoxical BRAF inhibitor induced MAPK signalling in cells, reduced the occurrence of skin lesions in rats, and enhanced the inhibition of human tumor xenograft growth in mouse models. Taken together, our findings offer preclinical proof of concept for dabrafenib as a specific and highly efficacious BRAF inhibitor and provide evidence for its potential clinical benefits when used in combination with a MEK inhibitor.	2013	PloS one	0.43799999356269836	1.6293599605560303	15	2.7200000286102295
48	213974430	213974430	Processing of Drone's Digital Image for Determining Border of Rice Fields with Edge Detection Method	Edge detection was the basic thing used in most image processing applications to get information from the image frame as a beginning for extracting the features of the segmentation object that will be detected. Nowadays, many edge detection methods create doubts in choosing the right edge detection method and according to image conditions. Based on the problems, a study was conducted to compare the performance of edge detection using methods of canny, Sobel and laplacian by using object of rice field. The program was created by using the Python programming language on OpenCV. The result of the study on one image test that the Canny method produces thin and smooth edges and did not omit the important information on the image while it has required a lot of computing time. Classification is generally started from the data acquisition process; pre processing and post processing. Canny edge detection can detect actual edges with minimum error rates and produce optimal image edges. The threshold value obtained from the Canny method was the best and optimal threshold value for each method. The result of a test by comparing the three methods showed that the Canny edge detection method gives better results in determining the rice field boundary, which was 90% compared to Sobel 87% and laplacian 89%	2019	EPI International Journal of Engineering	0.8119999766349792	3.0206398963928223	3	-0.2070000022649765
49	51854731	51854731	Two Criteria for Good Measurements In Research: Validity and Reliability	Reliability and validity are the two most important and fundamental features in the evaluation of any measurement instrument or tool for a good research. The purpose of this research is to discuss the validity and reliability of measurement instruments that are used in research. Validity concerns what an instrument measures, and how well it does so. Reliability concerns the faith that one can have in the data obtained from the use of an instrument, that is, the degree to which any measuring tool controls for random error. An attempt has been taken here to review the reliability and validity, and threat to them in some details.	2017		0.6880000233650208	2.5593600273132324	1	-0.6940000057220459
50	192507275	192507275	Beauty parlor on sale at Bhimsengola marga, Kathmandu		2018		0.75	2.7899999618530273	1	-0.6940000057220459
51	219687801	219687801	Chirped Lambert W kink solitons of the complex cubic quintic Ginzburg Landau equation with intrapulse Raman scattering	Abstract In this paper, an exact explicit solution for the complex cubic quintic Ginzburg Landau equation is obtained, by using Lambert W function or omega function. More pertinently, we term them as Lambert W kink type solitons, begotten under the influence of intrapulse Raman scattering. Parameter domains are delineated in which these optical solitons exit in the ensuing model. We report the effect of model coefficients on the amplitude of Lambert W kink solitons, which enables us to control efficiently the pulse intensity and hence their subsequent evolution. Also, moving fronts or optical shock type solitons are obtained as a byproduct of this model. We explicate the mechanism to control the intensity of these fronts, by fine tuning the spectral filtering or gain parameter. It is exhibited that the frequency chirp associated with these optical solitons depends on the intensity of the wave and saturates to a constant value as the retarded time approaches its asymptotic value.	2020		0.875	3.255000114440918	5	0.2809999883174896
52	210921070	210921070	Extreme URLLC: Vision, Challenges, and Key Enablers	Notwithstanding the significant traction gained by ultra reliable and low latency communication (URLLC) in both academia and 3GPP standardization, fundamentals of URLLC remain elusive. Meanwhile, new immersive and high stake control applications with much stricter reliability, latency and scalability requirements are posing unprecedented challenges in terms of system design and algorithmic solutions. This article aspires at providing a fresh and in depth look into URLLC by first examining the limitations of 5G URLLC, and putting forward key research directions for the next generation of URLLC, coined eXtreme ultra reliable and low latency communication (xURLLC) xURLLC is underpinned by three core concepts: (1) it leverages recent advances in machine learning (ML) for faster and reliable data driven predictions; (2) it fuses both radio frequency (RF) and non RF modalities for modeling and combating rare events without sacrificing spectral efficiency; and (3) it underscores the much needed joint communication and control co design, as opposed to the communication centric 5G URLLC. The intent of this article is to spearhead beyond 5G/6G mission critical applications by laying out a holistic vision of xURLLC, its research challenges and enabling technologies, while providing key insights grounded in selected use cases.	2020	ArXiv	0.875	3.255000114440918	7	0.7689999938011169
53	221094539	221094539	Revisiting a null hypothesis: exploring the parameters of oligometastasis treatment	In the treatment of patients with metastatic cancer, the current paradigm states that metastasis directed therapy does not prolong life. This paradigm forms the basis of clinical trial null hypotheses, where trials are built to test the null hypothesis: patients garner no overall survival benefit from targeting metastatic lesions. However, with advancing imaging technology and increasingly precise techniques for targeting lesions, a much larger proportion of metastatic disease can be treated. As a result, the life extending benefit of targeting metastatic disease is becoming increasingly clear. In this work, we suggest shifting this qualitative null hypothesis, and describe a mathematical model which can be used to frame a new, quantitative null. We begin with a very simple formulation of tumor growth, an exponential function, and use it to show that while any amount of cell kill will extend survival, in many cases the extent is so small as to be unnoticeable in a clinical context or out weighed by factors related to toxicity and treatment time. Recasting the null in these quantitative terms will allow trialists to design trials specifically to increase understanding of what circumstances (patient selection, disease burden, tumor growth kinetics) can lead to improved OS when targeting metastatic lesions, rather than whether or not targeting metastases extends survival for patients with (oligo )metastatic disease.	2020	medRxiv	0.875	3.255000114440918	2	-0.44999998807907104
54	192591338	192591338	Arts and Humanities: Reauthorization (1975) Correspondence 08		2016		0.625	2.325000047683716	1	-0.6940000057220459
55	139975691	139975691	Parametric modeling method for design and bending failure analysis of graded lattice structures	The graded lattice structures have advantages in optimizing structure. In this paper, a parametric modeling method of graded lattice structure is proposed. The continuum damage model is used to evaluate the failure load of the structures. In this paper, two types of graded lattice structure are built by parametric modeling method: the cell size changed graded lattice structure (the densities of the structures are constant) and the bar width changed graded lattice structure (the masses of the structures are constant) The failure loads of the structures under three point bending load are investigated. The results show that the smaller middle cell improves the bending failure load of the cell size changed graded lattice structures up to 52% and the wider sandwich bar in the middle of the structure improves the bending failure load of the Bar width changed graded lattice structures up to 31% Meanwhile, the graded parameter of the structures will influence the failure mode of the structures.	2019	Journal of Sandwich Structures Materials	0.8119999766349792	3.0206398963928223	4	0.03700000047683716
56	59401717	59401717	Orthogonal ML for Demand Estimation: High Dimensional Causal Inference in Dynamic Panels*	There has been growing interest in how economists can import machine learning tools designed for prediction to accelerate and automate the model selection process, while still retaining desirable inference properties for causal parameters. Focusing on partially linear models, we extend the Double ML framework to allow for (1) a number of treatments that may grow with the sample size and (2) the analysis of panel data under sequentially exogenous errors. Our low dimensional treatment (LD) regime directly extends the work in [Chernozhukov et al. 2016] by showing that the coefficients from a second stage, ordinary least squares estimator attain root n convergence and desired coverage even if the dimensionality of treatment is allowed to grow. In a high dimensional sparse (HDS) regime, we show that second stage LASSO and debiased LASSO have asymptotic properties equivalent to oracle estimators with no upstream error. We argue that these advances make Double ML methods a desirable alternative for practitioners estimating short term demand elasticities in non contractual settings. *We would like to thank Vasilis Syrgkanis, Whitney Newey, Anna Mikusheva, Brian Quistorff and participants of MIT Econometrics Lunch for valuable comments. ar X iv :1 71 2. 09 98 8v 2 st at .M L 1 0 Ja n 20 18	2018		0.75	2.7899999618530273	1	-0.6940000057220459
57	150474287	150474287	An Introduction to Content and Language Integrated Learning (CLIL) for Teachers and Teacher Educators	Aquest article aspira a familiaritzar a qualsevol persona interessada sigui docent, professional de la formacio del professorat, o persona amb responsabilitats educatives amb l' enfocament Aprenentatge Integrat de Continguts i Llengua (AICLE) L'article situa l'AICLE en el context de la politica linguistica de la Unio Europea (UE) encaminada a promoure un plurilinguisme actiu per a tota la ciutadania, presenta alguns principis teorics que fonamenten aquest enfocament, i adverteix sobre practiques observades en aules AICLE que poden amenacar el seu potencial educatiu.	2019	CLIL. Journal of Innovation and Research in Plurilingual and Pluricultural Education	0.8119999766349792	3.0206398963928223	1	-0.6940000057220459
58	49325997	49325997	An active set algorithmic framework for non convex optimization problems over the simplex	"In this paper, we describe a new active set algorithmic framework for minimizing a non convex function over the unit simplex. At each iteration, the method makes use of a rule for identifying active variables (i.e. variables that are zero at a stationary point) and specific directions (that we name active set gradient related directions) satisfying a new ""nonorthogonality"" type of condition. We prove global convergence to stationary points when using an Armijo line search in the given framework. We further describe three different examples of active set gradient related directions that guarantee linear convergence rate (under suitable assumptions) Finally, we report numerical experiments showing the effectiveness of the approach."	2020	Comput. Optim. Appl.	0.875	3.255000114440918	4	0.03700000047683716
59	27167756	27167756	Perspectives on 3D ToF sensor SoC integration for user interface application	System on a chip integration of three dimensional time of flight image sensor invokes several technical issues, which are different from the case of conventional two dimensional CMOS image sensor. In this paper, we review several technical issues with examples of several cases, and suggest solutions especially in view point of pixel design.	2012	2012 International SoC Design Conference (ISOCC)	0.375	1.3949999809265137	6	0.5249999761581421
60	218726195	218726195	The Impact of Service Learning Course Characteristics on University Students' Learning Outcomes.	"Undergraduate students 'reports of their service learning course experiences and their gains fivm participation in those courses were investigated with a sample of 250 students at Tulane University. The students completed a survey in which they rated their service learning courses in terms of three aspects: Value of Service, Focus on Service, and Opportunities for Reflection. These course attributes predicted students' reported outcomes from service learning, including Learning about the Community, Academic Learning, Gains in Problem solving and Leadership Skills, and Satisfaction with the University. A Social Change orientation in the service learning course contributed independently to the prediction of outcomes. Replicating an earlier study, a ""match"" between student preferences for service orientations and the nature of service experienced was shown to predict service learning course outcomes for students who expressed a positive orientation preference. In a previous study, Moely and Ilustre (2013a) showed that longitudinal changes in certain civic attitudes and knowledge were related to the experiences that students had at a university characterized by a strong commitment to community engagement. In this paper, we attempt to identify aspects of students' experiences, especially related to their service learning courses, that were important for learning outcomes. The importance of students' own preferences for different kinds of service was also investigated. The students' experiences in service learning were examined through a consideration of the quality of their service learning courses. The National Youth Leadership Council has published standards for high quality service learning for Grades K through 12 (Billig, 2007) The eight ""promising practices"" for K 12 service learning that Billig describes are curriculum integration, ongoing cognitively challenging reflection activities, youth voice, respect for diversity, meaningful service, progress and process monitoring, duration of service learning activity, and reciprocal partnerships. Many scholars have addressed the issue of high quality service learning in higher education, but there is still limited research on the effects of course characteristics on student outcomes. Bringle, Hatcher, and Muthiah (2010) conducted one of the few efforts to date to measure service learning course quality. They were interested in whether service learning participation might affect retention in college and to study this, compared the effects of service learning participation with that of enrollment in non service learning courses. To index quality for both service learning and non service learning courses, they developed a 24 item ""Quality of the Learning Environment"" scale. Items concerned the extent of peer and faculty interaction, course satisfaction, perceived learning, degree of active learning, and personal relevance. They found that course quality was important as a mediator of service learning effects on students' plans for continued study at the university and their actual re enrollment the following year. Furco and Moely (2006) developed a 12 item scale to measure course quality, aimed more specifically at service learning. They found, in a large, multi campus study, that course quality was predictive of service learning outcomes reported by college students. The same scale was used in a longitudinal study at Tulane (Moely Ilustre, 2011, 2013a) from which the data for the present study were derived. In the present study, factor analysis and content analysis were used to group the course quality items into three categories, providing a more detailed description of service learning course quality: Value of Service, Focus on Service, and Opportunities for Reflection. Value of Service reflects Billig's category ""meaningful service"" but adds self evaluation items about how well the service was performed. Focus on Service includes integration of the service component with the academic course content, similar to Billig's ""curriculum integration, "" as well as preparation of both students and community agencies for the student's service."	2014		0.5	1.8600000143051147	2	-0.44999998807907104
61	218959226	218959226	Global and Local Tensor Factorization for Multi criteria Recommender System	Summary In multi criteria recommender systems, matrix factorization characterizes users and items via latent factor vectors inferred from user item rating patterns. However, two dimensional matrix factorization models may not be able to cope with the recommendation problem that involves additional criterion specific rating data. This study introduces a tensor factorization method to handle three dimensional user item criterion rating data. Moreover, we observe that using single global tensor factorization alone may not be sufficient to characterize diverse preferences among different groups of users, and a combined global and local tensor factorization method (GLTF) for multi criteria recommendation is thus proposed. One key benefit of the GLTF is that it can leverage global user item criterion rating patterns while also exploiting local user subset specific rating behaviors to jointly infer the latent factor representations for users, items, and specific item criteria. Experimental results, which used real life data available to the public, demonstrated that the GLTF is superior to well established baseline methods.	2020	Patterns	0.875	3.255000114440918	6	0.5249999761581421
62	22539431	22539431	Big cat, small cat: reconstructing body size evolution in living and extinct Felidae	The evolution of body mass is a fundamental topic in evolutionary biology, because it is closely linked to manifold life history and ecological traits and is readily estimable for many extinct taxa. In this study, we examine patterns of body mass evolution in Felidae (Placentalia, Carnivora) to assess the effects of phylogeny, mode of evolution, and the relationship between body mass and prey choice in this charismatic mammalian clade. Our data set includes 39 extant and 26 extinct taxa, with published body mass data supplemented by estimates based on condylobasal length. These data were run through 'SURFACE' and 'bayou' to test for patterns of body mass evolution and convergence between taxa. Body masses of felids are significantly different among prey choice groupings (small, mixed and large) We find that body mass evolution in cats is strongly influenced by phylogeny, but different patterns emerged depending on inclusion of extinct taxa and assumptions about branch lengths. A single Ornstein Uhlenbeck optimum best explains the distribution of body masses when first occurrence data were used for the fossil taxa. However, when mean occurrence dates or last known occurrence dates were used, two selective optima for felid body mass were recovered in most analyses: a small optimum around 5 kg and a large one around 100 kg. Across living and extinct cats, we infer repeated evolutionary convergences towards both of these optima, but, likely due to biased extinction of large taxa, our results shift to supporting a Brownian motion model when only extant taxa are included in analyses.	2015	Journal of evolutionary biology	0.5619999766349792	2.090640068054199	6	0.5249999761581421
63	24990444	24990444	Data Decisions and Theoretical Implications when Adversarially Learning Fair Representations	"How can we learn a classifier that is ""fair"" for a protected or sensitive group, when we do not know if the input to the classifier belongs to the protected group? How can we train such a classifier when data on the protected group is difficult to attain? In many settings, finding out the sensitive input attribute can be prohibitively expensive even during model training, and sometimes impossible during model serving. For example, in recommender systems, if we want to predict if a user will click on a given recommendation, we often do not know many attributes of the user, e.g. race or age, and many attributes of the content are hard to determine, e.g. the language or topic. Thus, it is not feasible to use a different classifier calibrated based on knowledge of the sensitive attribute. Here, we use an adversarial training procedure to remove information about the sensitive attribute from the latent representation learned by a neural network. In particular, we study how the choice of data for the adversarial training effects the resulting fairness properties. We find two interesting results: a small amount of data is needed to train these adversarial models, and the data distribution empirically drives the adversary's notion of fairness."	2017	ArXiv	0.6880000233650208	2.5593600273132324	4	0.03700000047683716
64	232890430	232890430	Online Learning: from Blended Learning to Connected Learning with Content Curation	"Information and digital literacy is still poor in undergraduate students in France and elsewhere, although emphasized by UNESCO, OCDE and European Society 2020 as major competence for workers in the near future. Blended learning combines traditional teaching and self learning using internet resources, leading to develop autonomy of trainees. Content curation is still a recent concept with applications in marketing but less in use for teaching and learning in colleges and universities. Methods Implementation of content curation tools (Scoop.it preferred because of potential) for blended learning and information literacy training during 5 years of #400 french (and chinese in the context of Nancy Wuhan medical training program) students in two knowledge domains: immunology in medical university, geography in ""classes preparatoires litteraires"" Results: Teachers opened and maintained one or more general topics related to the discipline as well as topics focusing on annual examinations programs. Students opened and maintained during various periods of time (from months to years) topics of their choice in related areas. They were evaluated on number of posts, regularity of posting, commentaries and tagging, pictures, sharing on social networks and impact of their topic. Discussion: Content curation allowed teachers to select relevant resources in rapidly evolving topics and share them with students. Using curation, researchers followed scientific knowledge evolution, detected new topics, build interest networks and became thought leaders. Content curation allowed students to (1) acquire and develop information, media and digital literacy learning by practicing focused information research, (2) discover usage of diverse resources (primary documents, secondary information, databases, press releases. (3) develop critical minds about sources and contents. Content curation stimulated reading, analyzing and mastering digital information, helping create scientific watching competencies. Reading, tagging, commenting information in foreign languages helps students improve reading and writing fluency. Students were able to build information portfolios, create their digital identity, useful for recruiting interviews. Content curation should be used in teaching in the context of blended learning programs to train students and trainees for multimodal literacy as well as future work capacities, research competencies and lifelong learning."	2019		0.8119999766349792	3.0206398963928223	2	-0.44999998807907104
65	201872601	201872601	Hierarchical Transfer Learning Architecture for Low Resource Neural Machine Translation	Neural Machine Translation(NMT) has achieved notable results in high resource languages, but still works poorly on low resource languages. As times goes on, It is widely recognized that transfer learning methods are effective for low resource language problems. However, existing transfer learning methods are typically based on the parent child architecture, which does not adequately take advantages of helpful languages. In this paper, inspired by human transitive inference and learning ability, we handle this issue by proposing a new hierarchical transfer learning architecture for low resource languages. In the architecture, the NMT model is trained in the unrelated high resource language pair, the similar intermediate language pair and the low resource language pair in turn. Correspondingly, the parameters are transferred and fine tuned layer by layer for initialization. In this way, our hierarchical transfer learning architecture simultaneously combines the data volume advantages of high resource languages and the syntactic similarity advantages of cognate languages. Specially, we utilize Byte Pair Encoding(BPE) and character level embedding for data pre processing, which effectively solve the problem of out of vocabulary(OOV) Experimental results on Uygur Chinese and Turkish English translation demonstrate the superiorities of the proposed architecture over the NMT model with parent child architecture.	2019	IEEE Access	0.8119999766349792	3.0206398963928223	5	0.2809999883174896
66	95622806	95622806	Biochemical Composition and Shelf Life Study of Mixed Fruit Juice from Orange Pineapple	In present study, fruit juice has been produced in different ratio of pineapple and orange juice. Juices were pasteurized at 97 o C for 5 mins and stored for 35 days in PET bottles at refrigerated temperature. The TSS and pH of the different types of juice were found in the range of 7.73 to 8.53 and 4.33 to 4.53 respectively. Maximum acidity (0.785% and vitamin C (37.1 mg/100 ml) were found in the sample A (in a ratio 1:1) Aerobic plate count was found within the range of (92 x 10 6 to 233x 10 6 cfu/ml. The produced juice blends were subjected to chemical and sensory evaluation at one week interval for five weeks storage time. The chemical analysis showed that, there is a gradual decrease in titratable acidity and Vitamin C along the storage period. TSS and pH increased progressively during storage period. The mean overall acceptability scores of more than 8 for juice samples indicated the commercial scope for manufacturing good and nutritious pineapple juice blended with orange juice. From all the analysis, it can be observed that the juice blend can be kept conveniently for three weeks without preservatives and 28 days with sodium benzoate at the rate of 0.6 mg/L. DOI: http:/dx.doi.org/10.3329/jesnr.v7i1.22175 J. Environ. Sci. Natural Resources, 7(1) 227 232 2014	2015		0.5619999766349792	2.090640068054199	4	0.03700000047683716
67	205083446	205083446	Page Avenue health impact assessment: building on diverse partnerships and evidence to promote a healthy community.	The Page Avenue health impact assessment (HIA) was focused on a redevelopment in Missouri. This case study describes a comprehensive HIA led by an interdisciplinary academic team with community partners, as well as compliance with North American HIA Practice Standards. Some of the key lessons learned included: (1) interdisciplinary teams are valuable but they require flexibility and organization; (2) engaging community stakeholders and decision makers prior to, during, and following the HIA is critical to a successful HIA; and (3) HIA teams should not be too closely affiliated with decision makers. It is hoped that this case study will inform future HIAs.	2012	Health place	0.375	1.3949999809265137	9	1.2569999694824219
68	51797392	51797392	MULTIPLE INTENTIONS	Recent advances in learning from demonstrations (LfD) with deep neural networks have enabled learning complex robot skills that involve high dimensional perception such as raw image inputs. LfD algorithms generally assume learning from single task demonstrations. In practice, however, it is more efficient for a teacher to demonstrate a multitude of tasks without careful task set up, labeling, and engineering. Unfortunately in such cases, traditional imitation learning techniques fail to represent the multi modal nature of the data, and often result in sub optimal behavior. In this paper we present an LfD approach for learning multiple modes of behavior from visual data. Our approach is based on a stochastic deep neural network (SNN) which represents the underlying intention in the demonstration as a stochastic activation in the network. We present an efficient algorithm for training SNNs, and for learning with vision inputs, we also propose an architecture that associates the intention with a stochastic attention module. Furthermore, we demonstrate our method on real robot visual object reaching tasks, and show that it can reliably learn the multiple behavior modes in the demonstration data. Video results are available at https:/vimeo.com/240212286/fd401241b9.	2018		0.75	2.7899999618530273	6	0.5249999761581421
69	209336452	209336452	Spatio Temporal Unity Networking for Video Anomaly Detection	Anomaly detection in video surveillance is challenging due to the variety of anomaly types and definitions, which limit the use of supervised techniques. As such, auto encoder structures, a type of classical unsupervised method, have recently been utilized in this field. These structures consist of an encoder followed by a decoder and are typically adopted to restructure a current input frame or predict a future frame. However, regardless of whether a 2D or 3D autoencoder structure is adopted, only single scale information from the previous layer is typically used in the decoding process. This can result in a loss of detail that could potentially be used to predict or reconstruct video frames. As such, this study proposes a novel spatio temporal U Net for frame prediction using normal events and abnormality detection using prediction error. This framework combines the benefits of U Nets in representing spatial information with the capabilities of ConvLSTM for modeling temporal motion data. In addition, we propose a new regular score function, consisting of a prediction error for not only the current frame but also future frames, to further improve the accuracy of anomaly detection. Extensive experiments on common anomaly datasets, including UCSD (98 video clips in total) and CUHK Avenue (30 video clips in total) validated the performance of the proposed technique and we achieved 96.5% AUC for the Ped2 dataset, which is much better than existing autoencoder based and U Net based methods.	2019	IEEE Access	0.8119999766349792	3.0206398963928223	5	0.2809999883174896
70	61777960	61777960	OPTIMIZATION ALGORITHMS FOR RESOURCE ALLOCATION PROBLEM OF AIR TASKING ORDER PREPARATION	OPTIMIZATION ALGORITHMS FOR RESOURCE ALLOCATION PROBLEM OF AIR TASKING ORDER PREPARATION Bayrak, Ahmet Engin M.Sc. Department of Computer Engineering Supervisor Prof. Dr. Faruk Polat August 2010, 55 pages In recent years, evolving technology has provided a wide range of resources for Military forces. However, that wideness also caused resource management difficulties in combat missions. Air Tasking Order (ATO) is prepared for various missions of air combats in order to reach objectives by an optimized resource management. Considering combinatorial military aspects with dynamic objectives and various constraints; computer support became inevitable for optimizing the resource management in air force operations. In this thesis, we study different optimization approaches for resource allocation problem of ATO preparation and analyze their performance. We proposed a genetic algorithm formulation with customized encoding, crossover and fitness calculation mechanisms by using the domain knowledge. A linear programming formulation of the problem is developed by integer decision variables and it is used for effectivity and efficiency analysis of genetic algorithm formulations.	2010		0.25	0.9300000071525574	1	-0.6940000057220459
