	doc_id	doi	corpus_id	title	abstract	label	venue
55	56149216	10.1371/JOURNAL.PBIO.2005821	56149216	Genome-wide functional analyses of plant coiled–coil NLR-type pathogen receptors reveal essential roles of their N-terminal domain in oligomerization, networking, and immunity	The ability to induce a defense response after pathogen attack is a critical feature of the immune system of any organism. Nucleotide-binding leucine-rich repeat receptors (NLRs) are key players in this process and perceive the occurrence of nonself-activities or foreign molecules. In plants, coevolution with a variety of pests and pathogens has resulted in repertoires of several hundred diverse NLRs in single individuals and many more in populations as a whole. However, the mechanism by which defense signaling is triggered by these NLRs in plants is poorly understood. Here, we show that upon pathogen perception, NLRs use their N-terminal domains to transactivate other receptors. Their N-terminal domains homo- and heterodimerize, suggesting that plant NLRs oligomerize upon activation, similar to the vertebrate NLRs; however, consistent with their large number in plants, the complexes are highly heterometric. Also, in contrast to metazoan NLRs, the N-terminus, rather than their centrally located nucleotide-binding (NB) domain, can mediate initial partner selection. The highly redundant network of NLR interactions in plants is proposed to provide resilience to perturbation by pathogens.	0	PLoS biology
56	227135262	10.1016/J.JBIOMECH.2020.110122	227135262	The effects of exterior boundary conditions on a internally heated tumor tissue with a thermoporoelastic model.	Modeling flow field in tumor regions interstitial space is of primary importance, because of the importance of advection in macromolecule drug delivery. Its deformation has also to be taken into account because of the forces caused by the fluid; if the tumor region is not isothermal, this deformation can be also strongly affected by temperature fields. In this paper, the effects of thermal boundary conditions on a tumor region periphery with an internal heat source are investigated. The tumor region is modeled as a deformable sphere, in which two phases can be distinguished. The fluid phase is the interstitial fluid, while the rest of the tumor is modeled as the solid phase, including also capillaries and tissues. Transient-state governing equations for mass, momentum and energy are written for both phases, by also considering tumor deformation under the linear elastic material assumption. A situation of Tumor Blood Flow (TBF) rapid decay, in which vascular pressure rapidly approaches to zero, is considered, while the heat source is modeled as a fourth-grade radial-decay function. Boundary conditions for the energy equation are varied on the external surface of the sphere, in order to appreciate the effects of the surrounding on flow and temperature fields inside the tumor. After scaling equations, a finite-element scheme is employed for the numerical solution. Comparisons with analytical solutions from literature show a good agreement. Results are shown for different dimensionless parameters that are referred to temperature, volumetric strain, pressure and velocity, showing in which case external boundary conditions strongly affect tumor region flow fields and a third-kind boundary condition is needed.	0	Journal of biomechanics
57	17677492	10.1007/S00360-012-0689-0	17677492	Changes in diet, body mass and fatty acid composition during pre-hibernation in a subtropical bat in relation to NPY and AgRP expression	Prior to hibernation, mammals accumulate large amounts of fat in their bodies. In temperate mammalian species, hibernation is improved by increasing the levels of poly-unsaturated fatty acids (PUFA) in the body. The saturation of fatty acids (FA) in both white adipose tissue (WAT) and membrane phospholipids of mammals often reflects their diet composition. We found that the greater mouse-tailed bat (Rhinopoma microphyllum) accumulates large amounts of fat at the end of summer by gradually shifting to a fat-rich diet (queen carpenter ants, Camponotus felah). PUFA are almost absent in this diet (<1 % of total FA), which contains a high fraction of saturated (SFA) and mono-unsaturated (MUFA) fatty acids. We found similar low levels of PUFA in mouse-tailed bat WAT, but not in their heart total lipids. The expression of two appetite-stimulating (orexigenic) hypothalamic neuropeptides, AgRP and NPY, increased in parallel to the shift in diet and with fat gain in these bats. To the best of our knowledge, this is the only documented example of specific pre-hibernation diet in bats, and one which reveals the most saturated FA composition ever documented in a mammal. We suggest that the increase in expression levels of NPY and AgRP may contribute to the observed diet shift and mass gain, and that the FA composition of the bat’s specialized diet is adaptive in the relatively high temperatures we recorded in both their winter and summer roosts.	0	Journal of Comparative Physiology B
58	53213030	10.1016/J.CELL.2018.10.027	53213030	Reconstructing the Deep Population History of Central and South America	Summary We report genome-wide ancient DNA from 49 individuals forming four parallel time transects in Belize, Brazil, the Central Andes, and the Southern Cone, each dating to at least ∼9,000 years ago. The common ancestral population radiated rapidly from just one of the two early branches that contributed to Native Americans today. We document two previously unappreciated streams of gene flow between North and South America. One affected the Central Andes by ∼4,200 years ago, while the other explains an affinity between the oldest North American genome associated with the Clovis culture and the oldest Central and South Americans from Chile, Brazil, and Belize. However, this was not the primary source for later South Americans, as the other ancient individuals derive from lineages without specific affinity to the Clovis-associated genome, suggesting a population replacement that began at least 9,000 years ago and was followed by substantial population continuity in multiple regions.	0	Cell
59	4509848	10.1371/JOURNAL.PBIO.2002864	4509848	Autophagy is essential for maintaining the growth of a human (mini-)organ: Evidence from scalp hair follicle organ culture	Autophagy plays a crucial role in health and disease, regulating central cellular processes such as adaptive stress responses, differentiation, tissue development, and homeostasis. However, the role of autophagy in human physiology is poorly understood, highlighting a need for a model human organ system to assess the efficacy and safety of strategies to therapeutically modulate autophagy. As a complete, cyclically remodelled (mini-)organ, the organ culture of human scalp hair follicles (HFs), which, after massive growth (anagen), spontaneously enter into an apoptosis-driven organ involution (catagen) process, may provide such a model. Here, we reveal that in anagen, hair matrix keratinocytes (MKs) of organ-cultured HFs exhibit an active autophagic flux, as documented by evaluation of endogenous lipidated Light Chain 3B (LC3B) and sequestosome 1 (SQSTM1/p62) proteins and the ultrastructural visualization of autophagosomes at all stages of the autophagy process. This autophagic flux is altered during catagen, and genetic inhibition of autophagy promotes catagen development. Conversely, an anti–hair loss product markedly enhances intrafollicular autophagy, leading to anagen prolongation. Collectively, our data reveal a novel role of autophagy in human hair growth. Moreover, we show that organ-cultured scalp HFs are an excellent preclinical research model for exploring the role of autophagy in human tissue physiology and for evaluating the efficacy and tissue toxicity of candidate autophagy-modulatory agents in a living human (mini-)organ.	0	PLoS biology
60	53185175	10.1016/J.ANBEHAV.2006.12.023	53185175	"Nest ‘moulting’ in the ant Temnothorax albipennis
"	We showed how super-organisms, here ant colonies, modify their home according to their increasing or decreasing space requirements. The ontogeny of wall building by colonies of the ant Temnothorax albipennis involves discontinuous rebuilding events that are reminiscent of moulting in insects. Here for the first time we manipulated worker density by changing nest cavity size instead of worker number, thus avoiding accidentally shifting the balance of workers with different propensities for building tasks. Our results suggest for the first time that history influences wall building in ants when worker density decreases (e.g. with colony diminution) as well as when it increases (e.g. with colony growth) as shown by earlier work. Furthermore, we found that ants used a greater number of the larger building blocks (big sand grains) both after cavity expansion and, more surprisingly, also after cavity contraction. The pattern of nest ‘moulting’ we experimentally manipulated and analysed should provide insights into possible trade-offs between the various functions and structural properties of the nest that these animals may have to optimize.	1	Animal Behaviour
61	17679109	10.1242/JEB.034991	17679109	Ontogenetic changes in tracheal structure facilitate deep dives and cold water foraging in adult leatherback sea turtles	SUMMARY Adult leatherbacks are large animals (300–500 kg), overlapping in size with marine pinniped and cetacean species. Unlike marine mammals, they start their aquatic life as 40–50 g hatchlings, so undergo a 10,000-fold increase in body mass during independent existence. Hatchlings are limited to the tropics and near-surface water. Adults, obligate predators on gelatinous plankton, encounter cold water at depth (<1280 m) or high latitude and are gigantotherms that maintain elevated core body temperatures in cold water. This study shows that there are great ontogenetic changes in tracheal structure related to diving and exposure to cold. Hatchling leatherbacks have a conventional reptilian tracheal structure with circular cartilaginous rings interspersed with extensive connective tissue. The adult trachea is an almost continuous ellipsoidal cartilaginous tube composed of interlocking plates, and will collapse easily in the upper part of the water column during dives, thus avoiding pressure-related structural and physiological problems. It is lined with an extensive, dense erectile vascular plexus that will warm and humidify cold inspired air and possibly retain heat on expiration. A sub-luminal lymphatic plexus is also present. Mammals and birds have independently evolved nasal turbinates to fulfil such a respiratory thermocontrol function; for them, turbinates are regarded as diagnostic of endothermy. This is the first demonstration of a turbinate equivalent in a living reptile.	1	The Journal of Experimental Biology
62	229294176	10.1016/J.CELL.2020.11.001	229294176	Maturation Kinetics of a Multiprotein Complex Revealed by Metabolic Labeling	All proteins interact with other cellular components to fulfill their function. While tremendous progress has been made in the identification of protein complexes, their assembly and dynamics remain difficult to characterize. Here, we present a high-throughput strategy to analyze the native assembly kinetics of protein complexes. We apply our approach to characterize the co-assembly for 320 pairs of nucleoporins (NUPs) constituting the ≈50 MDa nuclear pore complex (NPC) in yeast. Some NUPs co-assemble fast via rapid exchange whereas others require lengthy maturation steps. This reveals a hierarchical principle of NPC biogenesis where individual subcomplexes form on a minute timescale and then co-assemble from center to periphery in a ∼1 h-long maturation process. Intriguingly, the NUP Mlp1 stands out as joining very late and associating preferentially with aged NPCs. Our approach is readily applicable beyond the NPC, making it possible to analyze the intracellular dynamics of a variety of multiprotein assemblies.	0	Cell
63	167219980	10.1016/J.JBIOMECH.2019.05.012	167219980	Mechanical effects of load speed on the human colon.	The aim of this study was to examine the mechanical behavior of the colon using tensile tests under different loading speeds. Specimens were taken from different locations of the colonic frame from refrigerated cadavers. The specimens were submitted to uniaxial tensile tests after preconditioning using a dynamic load (1 m/s), intermediate load (10 cm/s), and quasi-static load (1 cm/s). A total of 336 specimens taken from 28 colons were tested. The stress-strain analysis for longitudinal specimens indicated a Young's modulus of 3.17 ± 2.05 MPa under dynamic loading (1 m/s), 1.74 ± 1.15 MPa under intermediate loading (10 cm/s), and 1.76 ± 1.21 MPa under quasi-static loading (1 cm/s) with p < 0.001. For the circumferential specimen, the stress-strain curves indicated a Young's modulus of 3.15 ± 1.73 MPa under dynamic loading (1 m/s), 2.14 ± 1.3 MPa under intermediate loading (10 cm/s), and 0.63 ± 1.25 MPa under quasi-static loading (1 cm/s) with p < 0.001. The curves reveal two types of behaviors of the colon: fast break behavior at high speed traction (1 m/s) and a lower break behavior for lower speeds (10 cm/s and 1 cm/s). The circumferential orientation required greater levels of stress and strain to obtain lesions than the longitudinal orientation. The presence of taeniae coli changed the mechanical response during low-speed loading. Colonic mechanical behavior varies with loading speeds with two different types of mechanical behavior: more fragile behavior under dynamic load and more elastic behavior for quasi-static load.	0	Journal of biomechanics
64	220305432	10.1016/J.CELL.2020.05.049	220305432	TBL1XR1 Mutations Drive Extranodal Lymphoma by Inducing a Pro-tumorigenic Memory Fate	The most aggressive B cell lymphomas frequently manifest extranodal distribution and carry somatic mutations in the poorly characterized gene TBL1XR1. Here, we show that TBL1XR1 mutations skew the humoral immune response toward generating abnormal immature memory B cells (MB), while impairing plasma cell differentiation. At the molecular level, TBL1XR1 mutants co-opt SMRT/HDAC3 repressor complexes toward binding the MB cell transcription factor (TF) BACH2 at the expense of the germinal center (GC) TF BCL6, leading to pre-memory transcriptional reprogramming and cell-fate bias. Upon antigen recall, TBL1XR1 mutant MB cells fail to differentiate into plasma cells and instead preferentially reenter new GC reactions, providing evidence for a cyclic reentry lymphomagenesis mechanism. Ultimately, TBL1XR1 alterations lead to a striking extranodal immunoblastic lymphoma phenotype that mimics the human disease. Both human and murine lymphomas feature expanded MB-like cell populations, consistent with a MB-cell origin and delineating an unforeseen pathway for malignant transformation of the immune system.	0	Cell
65	4425287	10.1038/NATURE03661	4425287	Extracellular electron transfer via microbial nanowires	Microbes that can transfer electrons to extracellular electron acceptors, such as Fe(iii) oxides, are important in organic matter degradation and nutrient cycling in soils and sediments. Previous investigations on electron transfer to Fe(iii) have focused on the role of outer-membrane c-type cytochromes. However, some Fe(iii) reducers lack c-cytochromes. Geobacter species, which are the predominant Fe(iii) reducers in many environments, must directly contact Fe(iii) oxides to reduce them, and produce monolateral pili that were proposed, on the basis of the role of pili in other organisms, to aid in establishing contact with the Fe(iii) oxides. Here we report that a pilus-deficient mutant of Geobacter sulfurreducens could not reduce Fe(iii) oxides but could attach to them. Conducting-probe atomic force microscopy revealed that the pili were highly conductive. These results indicate that the pili of G. sulfurreducens might serve as biological nanowires, transferring electrons from the cell surface to the surface of Fe(iii) oxides. Electron transfer through pili indicates possibilities for other unique cell-surface and cell–cell interactions, and for bioengineering of novel conductive materials.	1	Nature
66	7473222	10.1371/JOURNAL.PBIO.2000891	7473222	Orienting the Interaction Compass: Resource Availability as a Major Driver of Context Dependence	Life on earth is enormously diverse, in part because each individual engages in countless interactions with its biotic and abiotic environment during its lifetime. Not only are there many such interactions, but any given interaction of each individual with, say, its neighbor or a nutrient could lead to a different effect on its fitness and on the dynamics of the population of which it is a member. Predicting those effects is an enduring challenge to the field of ecology. Using a simple laboratory system, Hoek and colleagues present evidence that resource availability can be a primary driver of variation between interactions. Their results suggest that a complex continuum of interaction outcomes can result from the simple combined effects of nutrient availability and density-dependent population dynamics. The future is rich with potential to integrate tractable experimental systems like theirs with hypotheses derived from studies of interactions in natural communities.	0	PLoS biology
67	72333546	10.1016/J.CELL.2019.01.038	72333546	Mammalian Near-Infrared Image Vision through Injectable and Self-Powered Retinal Nanoantennae	Mammals cannot see light over 700 nm in wavelength. This limitation is due to the physical thermodynamic properties of the photon-detecting opsins. However, the detection of naturally invisible near-infrared (NIR) light is a desirable ability. To break this limitation, we developed ocular injectable photoreceptor-binding upconversion nanoparticles (pbUCNPs). These nanoparticles anchored on retinal photoreceptors as miniature NIR light transducers to create NIR light image vision with negligible side effects. Based on single-photoreceptor recordings, electroretinograms, cortical recordings, and visual behavioral tests, we demonstrated that mice with these nanoantennae could not only perceive NIR light, but also see NIR light patterns. Excitingly, the injected mice were also able to differentiate sophisticated NIR shape patterns. Moreover, the NIR light pattern vision was ambient-daylight compatible and existed in parallel with native daylight vision. This new method will provide unmatched opportunities for a wide variety of emerging bio-integrated nanodevice designs and applications. VIDEO ABSTRACT.	0	Cell
68	54625012	10.1371/JOURNAL.PBIO.3000095	54625012	Dissecting the regulation and function of ATP at the single-cell level	Regulation of cellular ATP level is critical for diverse biological processes and may be defective in diseases such as cancer and mitochondrial disorders. While mitochondria play critical roles in ATP level regulation, we still lack a systematic and quantitative picture of how individual mitochondrial-related genes contribute to cellular ATP level and how dysregulated ATP levels may affect downstream cellular processes. Advances in genetically encoded ATP biosensors have provided new opportunities for addressing these issues. ATP biosensors allow researchers to quantify the changes of ATP levels in real time at the single-cell level and characterize corresponding effects at the cellular, tissue, and organismal level. Along this direction, several recent single-cell studies using ATP biosensors, including the work by Mendelsohn and colleagues, have started to uncover the principles for how genetic and nongenetic parameters may modulate ATP levels to affect cellular functions and human health.	0	PLoS biology
69	219726943	10.1016/J.JSB.2020.107549	219726943	Collecting large datasets of rotational electron diffraction with ParallEM and SerialEM.	A semi-automated protocol has been developed for rotational data collection of electron diffraction patterns by combined use of SerialEM and ParallEM, where SerialEM is used for positioning of sample crystals and ParallEM for rotational data collection. ParallEM calls standard camera control software through an AutoIt script, which adapts to software operational changes and to new GUI programs guiding other cameras. Development included periodic flashing and pausing of data collection during overnight or day-long recording with a cold field-emission beam. The protocol proved to be efficient and accurate in data collection of large-scale rotational series from two JEOL electron microscopes, a general-purpose JEM-2100 and a high-end CRYO ARM 300. Efficiency resulted from simpler steps and task specialization. It is possible to collect 12-20 rotational series from ∼ -68° to ∼ 68° at a rotation speed of 1° /s in one hour without human supervision.	0	Journal of structural biology
70	13350414	10.1016/J.JSB.2017.10.002	13350414	RAZA: A Rapid 3D z-crossings algorithm to segment electron tomograms and extract organelles and macromolecules.	Resolving the 3D architecture of cells to atomic resolution is one of the most ambitious challenges of cellular and structural biology. Central to this process is the ability to automate tomogram segmentation to identify sub-cellular components, facilitate molecular docking and annotate detected objects with associated metadata. Here we demonstrate that RAZA (Rapid 3D z-crossings algorithm) provides a robust, accurate, intuitive, fast, and generally applicable segmentation algorithm capable of detecting organelles, membranes, macromolecular assemblies and extrinsic membrane protein domains. RAZA defines each continuous contour within a tomogram as a discrete object and extracts a set of 3D structural fingerprints (major, middle and minor axes, surface area and volume), enabling selective, semi-automated segmentation and object extraction. RAZA takes advantage of the fact that the underlying algorithm is a true 3D edge detector, allowing the axes of a detected object to be defined, independent of its random orientation within a cellular tomogram. The selectivity of object segmentation and extraction can be controlled by specifying a user-defined detection tolerance threshold for each fingerprint parameter, within which segmented objects must fall and/or by altering the number of search parameters, to define morphologically similar structures. We demonstrate the capability of RAZA to selectively extract subgroups of organelles (mitochondria) and macromolecular assemblies (ribosomes) from cellular tomograms. Furthermore, the ability of RAZA to define objects and their contours, provides a basis for molecular docking and rapid tomogram annotation.	0	Journal of structural biology
71	233247368	10.1016/J.CELL.2021.03.044	233247368	Advancing the ethical dialogue about monkey/human chimeric embryos	In this issue of Cell, Tan et al. report the first injection of human stem cells into in vitro non-human primate blastocysts with significant survival of the human cells, raising new scientific possibilities but also important ethical issues.	0	Cell
72	220405340	10.1016/J.JBIOMECH.2020.109910	220405340	"The role(s) of ""Simultaneous Postural Adjustments"" (SPA) during Single Step revealed with the Lissajous method."	Dynamical phenomena in the postural chain occur before, during and after the voluntary movement. These phenomena correspond to anticipatory (APA), simultaneous (SPA), and consecutive (CPA) postural adjustments, respectively. APA and, more recently, CPA, have been extensively investigated in the literature. SPA have surprisingly received much less attention. The aim of the present study was to examine the role(s) of SPA associated with a single step task (SST). Ten healthy young adults performed series of SST on a force-plate. A 2-DOF mechanical model was used to separate the dynamics of the swing leg and the dynamics of the rest of the body, corresponding to the focal and the postural component of the SST, respectively. The postural component was plotted against the focal one during SPA (from heel-off to foot-contact), and this plot was modelled as a Lissajous ellipse. Result showed that this ellipse systematically ran through the same three quadrants of the diagram. For each of these quadrants, the role of the postural component in regards to the focal one was interpreted according to the relative orientation of the postural and focal dynamics. Results thus showed that SPA ensured the following successive roles: counter-perturbation of swing leg dynamics following heel-off, propulsion of swing leg, counter-perturbation of swing leg dynamics again, and then braking swing leg movement. These new findings contribute to a better knowledge of postural adjustments properties, and may provide new insights for understanding balance troubles with aging and in neurological patients (e.g. people with Parkinson's disease).	0	Journal of biomechanics
73	49266489	10.1016/J.CELL.2018.05.021	49266489	Phenotypic Convergence: Distinct Transcription Factors Regulate Common Terminal Features	"Transcription factors regulate the molecular, morphological, and physiological characteristics of neurons and generate their impressive cell-type diversity. To gain insight into the general principles that govern how transcription factors regulate cell-type diversity, we used large-scale single-cell RNA sequencing to characterize the extensive cellular diversity in the Drosophila optic lobes. We sequenced 55,000 single cells and assigned them to 52 clusters. We validated and annotated many clusters using RNA sequencing of FACS-sorted single-cell types and cluster-specific genes. To identify transcription factors responsible for inducing specific terminal differentiation features, we generated a ""random forest"" model, and we showed that the transcription factors Apterous and Traffic-jam are required in many but not all cholinergic and glutamatergic neurons, respectively. In fact, the same terminal characters often can be regulated by different transcription factors in different cell types, arguing for extensive phenotypic convergence. Our data provide a deep understanding of the developmental and functional specification of a complex brain structure."	0	Cell
74	3867489	10.1016/J.JSB.2011.03.002	3867489	Inducing phase changes in crystals of macromolecules: status and perspectives for controlled crystal dehydration.	The increase in the number of large multi-component complexes and membrane protein crystal structures determined over the last few years can be ascribed to a number of factors such as better protein expression and purification systems, the emergence of high-throughput crystallization techniques and the advent of 3rd generation synchrotron sources. However, many systems tend to produce crystals that can be extremely heterogeneous in their diffraction properties. This prevents, in many cases, the collection of diffraction data of sufficient quality to yield useful biological or phase information. Techniques that can increase the diffraction quality of macromolecular crystals can therefore be essential in the successful conclusion of these challenging projects. No technique is universal but encouraging results have been recently achieved by carrying out the controlled dehydration of crystals of biological macromolecules. A new device that delivers a stream of air with a precisely controlled relative humidity to the complicated sample environment found at modern synchrotron beamlines has been conceived at the EMBL Grenoble and developed by the EMBL and the ESRF as part of the SPINE2 complexes project, a European Commission funded protein structure initiative. The device, the HC1b, has been available for three years at the ESRF macromolecular crystallography beamlines and many systems have benefitted from on-line controlled dehydration. Here we describe a standard dehydration experiment, highlight some successful cases and discuss the different possible uses of the device.	0	Journal of structural biology
75	3609677	10.1007/S00360-017-1127-0	3609677	Combined effects of drought and cold acclimation on phospholipid fatty acid composition and cold-shock tolerance in the springtail Protaphorura fimata	Terrestrial arthropods’ ability to survive sub-zero winter temperatures is an important factor influencing their abundance and geographic distribution. It is, therefore, important to understand their physiological mechanisms of low-temperature survival. Acclimation to moderate–low temperature can improve cold tolerance, and pre-acclimation to mild desiccation can also improve survival of a subsequent cold exposure. However, very few studies have assessed the combined actions of cold and drought acclimations. In the present study, we combined cold acclimation with drought acclimation making it possible to assess the interactions between effects of these two stressors using the springtail Protaphorura fimata as a model organism. We investigated the interacting effects of drought and cold acclimation on body fluid osmolality, membrane phospholipid fatty acid (PLFA) composition, and cold-shock tolerance. Acclimation to mild drought (− 2.46 MPa) increased body fluid osmolality from 0.33 to 1.25 Osm at all acclimation temperatures (5, 10, 15, or 20 °C) likely due to accumulation of the compatible osmolytes, trehalose, and alanine. Interestingly, the expected positive effect of drought acclimation on cold-shock tolerance was only evident at high acclimation temperature (20 °C), whereas at intermediate temperatures (10 and 15 °C), there was an interaction between acclimation temperature and drought. At 5 °C, no effect of drought acclimation on cold-shock tolerance was observed despite high osmolality. The positive effect of drought acclimation at 20 °C on subsequent cold-shock survival coincided with a drought-induced effect on PLFA composition only detectable at high temperature. We discuss the possible roles of drought-induced compatible osmolytes and an altered PLFA composition in the cold-shock tolerance of arthropods.	0	Journal of Comparative Physiology B
76	87369205	10.2307/1538612	87369205	SECRETION OF GASES AGAINST HIGH PRESSURES IN THE SWIMBLADDER OF DEEP SEA FISHES II. THE RETE MIRABILE	1. The structure and dimensions are given for the rete mirabile. It is interpreted as a counter current diffusion exchange mechanism between the afferent and efferent rete.2. This diffusion exchange has been quantitatively evaluated for O2, CO2, and N2. The arrangement makes possible the maintenance of a steep tension gradient within the rete, so that the oxygen loss from the leaving blood can be extremely low.3. Quantitative evaluation of the efficiency of the rete diffusion makes it clear that the limiting equilibrium pressure in the swimbladder could be extremely high, and that the limiting factor lies mainly in the dissociation pressure of the chemical or physical reaction which ultimately splits off the oxygen.4. The nature of the responsible compound and reaction is unknown. The anatomical arrangement of the glandular structure and the rete is suggestive of a cellular secretion of oxygen rather than of a mechanism that splits off oxygen in the blood.5. Data on the deposition of nitrogen against high...	1	The Biological Bulletin
77	220715233	10.1016/J.CUB.2020.07.007	220715233	Dynamic, Non-binary Specification of Sexual State in the C. elegans Nervous System	Biological sex in animals is often considered a fixed, individual-level characteristic. However, not all sex-specific features are static: for example, C. elegans males (XO) can sometimes exhibit hermaphrodite (XX)-like feeding behavior [1, 2]. (C. elegans hermaphrodites are somatic females that transiently produce self-sperm.) Essentially all somatic sex differences in C. elegans are governed by the master regulator tra-1, whose activity is controlled by chromosomal sex and is necessary and sufficient to specify the hermaphrodite state [3]. One aspect of this state is high expression of the chemoreceptor odr-10. In hermaphrodites, high odr-10 expression promotes feeding, but in males, low odr-10 expression facilitates exploration [4]. However, males suppress this sex difference in two contexts: juvenile males exhibit high odr-10 expression and food deprivation activates odr-10 in adult males [4-6]. Remarkably, we find that both of these phenomena require tra-1. In juvenile (L3) males, tra-1 is expressed in numerous neurons; this expression diminishes as individuals mature into adulthood, a process that requires conserved regulators of sexual maturation. tra-1 remains expressed in a small number of neurons in adult males, where it likely has a permissive role in odr-10 activation. Thus, the neuronal functions of tra-1 are not limited to hermaphrodites; rather, tra-1 also acts in the male nervous system to transiently suppress a sexual dimorphism, developmentally and in response to nutritional stress. Our results show that the molecular and functional representation of sexual state in C. elegans is neither static nor homogeneous, challenging traditional notions about the nature of biological sex.	1	Current Biology
78	5376568	10.1016/J.JSB.2014.11.010	5376568	Semi-automated selection of cryo-EM particles in RELION-1.3	The selection of particles suitable for high-resolution cryo-EM structure determination from noisy micrographs may represent a tedious and time-consuming step. Here, a semi-automated particle selection procedure is presented that has been implemented within the open-source software RELION. At the heart of the procedure lies a fully CTF-corrected template-based picking algorithm, which is supplemented by a fast sorting algorithm and reference-free 2D class averaging to remove false positives. With only limited user-interaction, the proposed procedure yields results that are comparable to manual particle selection. Together with an improved graphical user interface, these developments further contribute to turning RELION from a stand-alone refinement program into a convenient image processing pipeline for the entire single-particle approach.	0	Journal of structural biology
79	23649662	10.1016/J.JBIOMECH.2017.11.024	23649662	MRI-based experimentations of fingertip flat compression: Geometrical measurements and finite element inverse simulations to investigate material property parameters.	Modeling human-object interactions is a necessary step in the ergonomic assessment of products. Fingertip finite element models can help investigating these interactions, if they are built based on realistic geometrical data and material properties. The aim of this study was to investigate the fingertip geometry and its mechanical response under compression, and to identify the parameters of a hyperelastic material property associated to the fingertip soft tissues. Fingertip compression tests in an MRI device were performed on 5 subjects at either 2 or 4 N and at 15° or 50°. The MRI images allowed to document both the internal and external fingertip dimensions and to build 5 subject-specific finite element models. Simulations reproducing the fingertip compression tests were run to obtain the material property parameters of the soft tissues. Results indicated that two ellipses in the sagittal and longitudinal plane could describe the external fingertip geometry. The internal geometries indicated an averaged maximal thickness of soft tissues of 6.4 ± 0.8 mm and a 4 ± 1 mm height for the phalanx bone. The averaged deflections under loading went from 1.8 ± 0.3 mm at 2 N, 50° to 3.1 ± 0.2 mm at 4 N, 15°. Finally, the following set of parameters for a second order hyperelastic law to model the fingertip soft tissues was proposed: C01=0.59 ± 0.09 kPa and C20 = 2.65 ± 0.88 kPa. These data should facilitate further efforts on fingertip finite element modeling.	0	Journal of biomechanics
80	356854	10.1007/S00359-010-0550-4	356854	Socializing makes thick-skinned individuals: on the density of epidermal alarm substance cells in cyprinid fish, the crucian carp (Carassius carassius)	In cyprinid fish, density of epidermal club cells (i.e. alarm substance cells) has been found to vary between lakes with different predator fauna. Because predators can be labelled with chemical cues from prey, we questioned if club cell density could be controlled indirectly by predators releasing prey cues. In particular, we suspected a possible feedback mechanism between chemical alarm signals and their cellular source. We raised crucian carp singly and in groups of four. For both rearing types, fish were exposed to skin extracts of either conspecifics or brown trout (without club cells), and provided either low or high food rations. Independent of rearing type, condition factor and club cell density increased with food ration size, but no change was found in club cell density following exposure to conspecific alarm signals. However, the density of club cells was found significantly higher for fish raised in groups than for fish raised alone. We conclude that an increased condition factor results in more club cells, but crucian carp may also possess an awareness of conspecific presence, given by higher club cell densities when raised in groups. This increase in club cell density may be induced by unknown chemical factors released by conspecifics.	0	Journal of Comparative Physiology A
81	25486188	10.1007/S00360-016-1034-9	25486188	Characterization of the functional and anatomical differences in the atrial and ventricular myocardium from three species of elasmobranch fishes: smooth dogfish (Mustelus canis), sandbar shark (Carcharhinus plumbeus), and clearnose skate (Raja eglanteria)	We assessed the functional properties in atrial and ventricular myocardium (using isolated cardiac strips) of smooth dogfish (Mustelus canis), clearnose skate (Raja eglanteria), and sandbar shark (Carcharhinus plumbeus) by blocking Ca2+ release from the sarcoplasmic reticulum (SR) with ryanodine and thapsigargin and measuring the resultant changes in contraction–relaxation parameters and the force–frequency relationship at 20 °C and 30 °C. We also examined ultrastructural differences with electron microscopy. In tissues from smooth dogfish, net force (per cross-sectional area) and measures of the speeds of contraction and relaxation were all higher in atrial than ventricular myocardium at both temperatures. Atrial-ventricular differences were evident in the other two species primarily in measures of the rates of contraction and relaxation. Ryanodine-thapsigargin treatment reduced net force and its maximum positive first derivative (i.e., contractility), and increased time to 50 % relaxation in atrial tissue from smooth dogfish at 30 °C. It also increased times to peak force and half relaxation in clearnose skate atrial and ventricular tissue at both temperatures, but only in atrial tissue from sandbar shark at 30 °C; indicating that SR involvement in excitation–contraction (EC) coupling is species- and temperature-specific in elasmobranch fishes, as it is in teleost fishes. Atrial and ventricular myocardium from all three species displayed a negative force–frequency relationship, but there was no evidence that SR involvement in EC coupling was influenced by heart rate. SR was evident in electron micrographs, generally located in proximity to mitochondria and intercalated discs, and to a lesser extent between the myofibrils; with mitochondria being more numerous in ventricular than atrial myocardium in all three species.	0	Journal of Comparative Physiology B
