	doc_id	corpus_id	title	abstract	authors	cited_by	references	year
46	0e6aebc7c8b2bd54976ef4f57be2a31453583e7f	5083874	Clusters, Trends, and Outliers: How Immersive Technologies Can Facilitate the Collaborative Analysis of Multidimensional Data	Immersive technologies such as augmented reality devices are opening up a new design space for the visual analysis of data. This paper studies the potential of an augmented reality environment for the purpose of collaborative analysis of multidimensional, abstract data. We present ART, a collaborative analysis tool to visualize multidimensional data in augmented reality using an interactive, 3D parallel coordinates visualization. The visualization is anchored to a touch-sensitive tabletop, benefiting from well-established interaction techniques. The results of group-based, expert walkthroughs show that ART can facilitate immersion in the data, a fluid analysis process, and collaboration. Based on the results, we provide a set of guidelines and discuss future research areas to foster the development of immersive technologies as tools for the collaborative analysis of multidimensional data.	['1737225', '40960965', '36956200', '33505363', '1696202']	[]	[]	2018.0
47	a82bbcdfedf2945700eec1c209d637eecf84d39f	14595031	A clustering approach for radar warning receivers	In this study a mission data base based clustering approach that can be used in radar warning receivers for the purpose of deinterleaving is suggested. Cell based deinterleaving technique, which is widely used at the present time, utilizes the information of direction of arrival, frequency and pulse width. In this study, different from this approach used in the literature, frequency, direction of arrival and pulse amplitude parameters are utilized for deinterleaving. With this technique it is shown that accurate results can be obtained by simulation.	['9287333', '9231097', '3211352', '50615339', '2871765']	[]	[]	2015.0
48	5bc7a664f7c7155bd1c2da0939d04231f230c4c6	53038426	Fast Parameter Adaptation for Few-shot Image Captioning and Visual Question Answering	"Given only a few image-text pairs, humans can learn to detect semantic concepts and describe the content. For machine learning algorithms, they usually require a lot of data to train a deep neural network to solve the problem. However, it is challenging for the existing systems to generalize well to the few-shot multi-modal scenario, because the learner should understand not only images and texts but also their relationships from only a few examples. In this paper, we tackle two multi-modal problems, i.e., image captioning and visual question answering (VQA), in the few-shot setting.
 We propose Fast Parameter Adaptation for Image-Text Modeling (FPAIT) that learns to learn jointly understanding image and text data by a few examples. In practice, FPAIT has two benefits. (1) Fast learning ability. FPAIT learns proper initial parameters for the joint image-text learner from a large number of different tasks. When a new task comes, FPAIT can use a small number of gradient steps to achieve a good performance. (2) Robust to few examples. In few-shot tasks, the small training data will introduce large biases in Convolutional Neural Networks (CNN) and damage the learner's performance. FPAIT leverages dynamic linear transformations to alleviate the side effects of the small training set. In this way, FPAIT flexibly normalizes the features and thus reduces the biases during training. Quantitatively, FPAIT achieves superior performance on both few-shot image captioning and VQA benchmarks."	['9929684', '2948393', '4774087', '1698559', '40139177']	[]	['2315fc6c2c0c4abd2443e26a26e7bb86df8e24cc', '4991785cb0e6ee3d0b7823b59e144fb80ca3a83e', '952b7b81a74153222a343cd38829ff42086da536', '91a59243c248478bc1f0f6542284eaa3c19f1ece', 'd86ad6265ac6e5555d55f6fe677f6e34bceca67a', '0b544dfe355a5070b60986319a3f51fb45d1348e', '3ba179bceb9692d4d21109d0b87b120195761148', '7e232313a59d735ef7c8a9f4cc7bc980a29deb5e', '501d99e392783e4acafb220136d32ea68a921282', '052373d7fd12145c41377f9a05513596d32e409c']	2018.0
49	f995f5876a0325ad513cfbf0d825c303bcac5156	53081791	Auto-Encoding Dictionary Definitions into Consistent Word Embeddings	Monolingual dictionaries are widespread and semantically rich resources. This paper presents a simple model that learns to compute word embeddings by processing dictionary definitions and trying to reconstruct them. It exploits the inherent recursivity of dictionaries by encouraging consistency between the representations it uses as inputs and the representations it produces as outputs. The resulting embeddings are shown to capture semantic similarity better than regular distributional methods and other dictionary-based methods. In addition, the method shows strong performance when trained exclusively on dictionary data and generalizes in one shot.	['3448428', '1707326']	[]	['cd175f80821300931e81ed716b1e351b1a3aa11e', '95baf7168b21dff72405054aceaf10a0fc5632e9', '1a8c33f9e51ba01e1cdade7029f96892c7c7087b', '89677d5cb68a4c020f4604e99b9a72f6c4532581', 'c829b63a3ae72a47e1953e1295826c7b2f93bf50', '12e9d005c77f76e344361f79c4b008034ae547eb', '6b570069f14c7588e066f7138e1f21af59d62e61', '23694a80bf1b9b38215be3e23068dd75296bc90f', 'b1362879e77efef96ab552f5cb1198c2a67204d6', '59b81ff81da55efc724c84ddc9d3ffd8e57a8d0e']	2018.0
50	88a29a406054826fd8ad68b8c23231828d84f3fc	20878993	Interventions to address the academic impairment of children and adolescents with ADHD.	There exists a strong link between ADHD and academic underachievement. Both the core behavioral symptoms of ADHD and associated executive functioning deficits likely contribute to academic impairment. Current evidence-based approaches to the treatment of ADHD (i.e., stimulant medication, clinical behavior therapy and classroom behavioral interventions) have demonstrated a robust impact on behavioral variables such as attention and disruptive behavior within classroom analogue settings; however, their efficacy in improving academic outcomes is much less clear. Although surprisingly few treatment outcome studies of ADHD have attempted to incorporate interventions that specifically target academic outcomes, the studies that are available suggest that these interventions may be beneficial. The state of the treatment literature for addressing academic impairment in children and adolescents with ADHD will be reviewed herein, as well as limitations of current research, and directions for future research.	['4079595', '5389348']	[]	['66af53f722a568bccb4e17fef9eeda5812a8df06', 'b7be700440e0fcbc49f9a716aa30ef3974586dc8', '7c0292a0448ec0d7456f3ba1dd1fd1000ea4d120', 'df38984f0c46774340f4e7fa576df886e8e1af22', '20969913c6275ff433bf828de14e2935e5c5813c', '45f48c6fa285c63d1bf17e4c66b9a9197b2d3ebf', 'aad0249f3c93185ed59f84ceb7c25c2661092ae1', '3bee1da5c91381031ccfff05fbf6b86b33d7d798', '347b0f5ba20a5c09642d9d1262f728930a2c569e', '5cd131fd83308db3bbf30525e3a4c78d8e3ce18a']	2006.0
51	5998a015a5f1b72761256759808f9529a7717058	49535718	A deep transfer learning approach to fine-tuning facial recognition models	The challenge of developing facial recognition systems has been the focus of many research efforts in recent years and has numerous applications in areas such as security, entertainment, and biometrics. Recently, most progress in this field has come from training very deep neural networks on massive datasets which is computationally intensive and time consuming. Here, we propose a deep transfer learning (DTL) approach that integrates transfer learning techniques and convolutional neural networks and apply it to the problem of facial recognition to fine-tune facial recognition models. Transfer learning can allow for the training of robust, high-performance machine learning models that require much less time and resources to produce than similarly performing models that have been trained from scratch. Using a pre-trained face recognition model, we were able to perform transfer learning to produce a network that is capable of making accurate predictions on much smaller datasets. We also compare our results with results produced by a selection of classical algorithms on the same datasets to demonstrate the effectiveness of the proposed DTL approach.	['46858888', '48741357', '26296787', '2059979', '1689281', '49188458', '8139996']	[]	['749076c5d579ef469e65bff964a1f2bffe0cc202', '2474079953202091d9c07742934a033ffba9e5eb', '14ce7635ff18318e7094417d0f92acbec6669f1c', '162ea969d1929ed180cc6de9f0bf116993ff6e06', '5c3785bc4dc07d7e77deef7e90973bdeeea760a5', 'dc8b25e35a3acb812beb499844734081722319b4', 'e7467d8e6ae8701d11c34b032a08d4be514dccdd', '6b547a1412edcb3bb4df6ab89bdcb329e2aa3f9d', '12138be732a2aa10e4eef460979bec64eb8e4f4c', '126df9f24e29feee6e49e135da102fbbd9154a48']	2018.0
52	219c9a5156b3922e46d2b4c0399f27c17b38bbd9	206182616	Accumulation of energy reserves in algae: From cell cycles to biotechnological applications.	Starch and lipids are key components of algal cells and responsible for buffering variable supplies of energy and carbon that are vital for cell growth and reproduction, particularly DNA replication, nuclear and cellular division. The basic characteristics of energy reserves, their ultrastructure and localization inside the cell, regulation of their synthesis in relation to cell cycle phases, and their control by external factors, including light intensity, temperature, and carbon dioxide are described. Over the last two decades, research in this field has been boosted by possible biotechnological applications of algae for the production of biofuels from energy conserving compounds (bioethanol from starch and biodiesel from lipids). Recent findings on mechanisms that lead to an accumulation of exceptionally high levels of starch and lipids in algae will be summarized in this review. Macroelement (N, S, P) limitation, or depletion in mineral medium, as the most widely used approaches for enhancing both starch and lipid accumulation, are reviewed in detail. Potential biotechnological strategies for the economically viable overproduction of lipid and starch, such as a two-step procedure exploiting the effects of nutrient limitation and depletion, as well as the means and rationale for selecting appropriate strains, are discussed.	['4891179', '4888225', '48506669', '4386957']	[]	['2618ca9c683470ec4790a41c5d74c0b9fd289e91', '3ef762289fd599a6ecab068324801b5a059e73a8', 'c0fdd9789658261592b951be52aefada72f3df42', 'cf14c7b2a16e7c7662e14b2c4cbe1c073a7674a2', 'b812343df73e3d15e98510388432130972db2e83', '93abc70d5d2e9d765fa0d1b0d6ecbdbd8ee04b24', 'f6314d343bc8562836bc19f1bd14f28640f4f622', '4f44a9d15a6ad1f0cf57a3cce330c56547df82f7', 'cf4af09cebca3bb789d8ae408fe17f70dae8f123', 'b21760c9dfe9e7224c0fdd0f487e6939af08b71b']	2015.0
53	bde96493afc0ab1a4f4dd3897bab5a5524515e30	7295923	Prescience: Probabilistic Guidance on the Retraining Conundrum for Malware Detection	Malware evolves perpetually and relies on increasingly so- phisticated attacks to supersede defense strategies. Data-driven approaches to malware detection run the risk of becoming rapidly antiquated. Keeping pace with malware requires models that are periodically enriched with fresh knowledge, commonly known as retraining. In this work, we propose the use of Venn-Abers predictors for assessing the quality of binary classification tasks as a first step towards identifying antiquated models. One of the key benefits behind the use of Venn-Abers predictors is that they are automatically well calibrated and offer probabilistic guidance on the identification of nonstationary populations of malware. Our framework is agnostic to the underlying classification algorithm and can then be used for building better retraining strategies in the presence of concept drift. Results obtained over a timeline-based evaluation with about 90K samples show that our framework can identify when models tend to become obsolete.	['7324489', '2204534', '3343914', '1801468', '2189170']	[]	['384bb3944abe9441dcd2cede5e7cd7353e9ee5f7', '5bfc91d57ea207bb055309c8b27f1be3c5a2bab7', '102ed1e9b785caec1cb69c043dbda7b2cfa2d57d', '5d49f81a525f1cd387af83196c2c3cb99f1ecda2', '7edeeeb51c7b36a556032d3aa26b44b9b12c3e53', '39628b926b29f6f946c5b68d30d42275a1bc65f3', '922a324c99e97c511477637f3cfe16c7f06ce382', '28d82be56e54df4b28a17908de17480d699e1409', '452a7524316f83679d47e9c220a56d53399ad82c', 'd0bdceffb24d8f427bccbaf100427ae90eb2b94f']	2016.0
54	cdb9f8384a75b22dbd4f15949a2c8f9215994ed7	14517618	Predicting existence of Mycobacterium tuberculosis on patients using data mining approaches	A Correct diagnosis of tuberculosis (TB) can be only stated by applying a medical test to patient’s phlegm. The result of this test is obtained after a time period of about 45 days. The purpose of this study is to develop a data mining(DM) solution which makes diagnosis of tuberculosis as accurate as possible and helps deciding if it is reasonable to start tuberculosis treatment on suspected patients without waiting the exact medical test results or not. In this research, we proposed the use of Sugeno-type “adaptive-network-based fuzzy inference system” (ANFIS) to predict the existence of mycobacterium tuberculosis. 667 different patient records which are obtained from a clinic are used in the entire process of this research. Each of the patient records consist of 30 separate input parameters. ANFIS model is generated by using 500 of those records. We also implemented a multilayer perceptron and PART model using the same data set. The ANFIS model classifies the instances with an RMSE of 18% whereas Multilayer Perceptron does the same classification with an RMSE of % 19 and PART algorithm with an RMSE of % 20. ANFIS is an accurate and reliable method when compared with Multilayer Perceptron and PART algorithms for classification of tuberculosis patients. This study has contribution on forecasting patients before the medical tests.	['2164758', '1714959']	[]	['fa6d59bb2dd01e762c4a49c3ab34fd8b0a2c73b8', '17cf6cf3c51b7cbc6b9ff5a0d1624e3c9928a951', 'c807a99f54c16482e7cd5aaa4858053cc94c5752', 'd79eeb61bc8960242550234e7a801d6863c58aec', '1c8828a379a54656e9d2833ddc31b49b51268b93', 'b507e2ed71a77bf2a091c2462fc0affe3c7ab0ec', 'fc0d4cb05bfc42e886852f3d662c2b07d6f79c59', '128ba9ebd90b7809b3e830583ecb8336065a1d77', '53adc0ff959881a0a4c060ad232a4319e6569de6', '6a62c0f05abe0516dc4cf2af5bcc8c2583a6db92']	2011.0
55	f5082d382009cc8823af7cba916e67af9b39f07e	4857572	Group Anomaly Detection Using Deep Generative Models	Unlike conventional anomaly detection research that focuses on point anomalies, our goal is to detect anomalous collections of individual data points. In particular, we perform group anomaly detection (GAD) with an emphasis on irregular group distributions (e.g. irregular mixtures of image pixels). GAD is an important task in detecting unusual and anomalous phenomena in real-world applications such as high energy particle physics, social media and medical imaging. In this paper, we take a generative approach by proposing deep generative models: Adversarial autoencoder (AAE) and variational autoencoder (VAE) for group anomaly detection. Both AAE and VAE detect group anomalies using point-wise input data where group memberships are known a priori. We conduct extensive experiments to evaluate our models on real world datasets. The empirical results demonstrate that our approach is effective and robust in detecting group anomalies.	['34900451', '40912192', '1756323']	[]	[]	2018.0
56	420c46d7cafcb841309f02ad04cf51cb1f190a48	17127188	Multi-Scale Context Aggregation by Dilated Convolutions	State-of-the-art models for semantic segmentation are based on adaptations of convolutional networks that had originally been designed for image classification. However, dense prediction problems such as semantic segmentation are structurally different from image classification. In this work, we develop a new convolutional network module that is specifically designed for dense prediction. The presented module uses dilated convolutions to systematically aggregate multiscale contextual information without losing resolution. The architecture is based on the fact that dilated convolutions support exponential expansion of the receptive field without loss of resolution or coverage. We show that the presented context module increases the accuracy of state-of-the-art semantic segmentation systems. In addition, we examine the adaptation of image classification networks to dense prediction and show that simplifying the adapted network can increase accuracy.	['1807197', '1770944']	[]	['026e3363b7f76b51cc711886597a44d5f1fd1de2', '243e681e23e7d1744defd2ee0c83643b05f003d3', '6f9f143ec602aac743e07d092165b708fa8f1473', '155f50770f43b7e52c85583a0a2d552f5b21cb81', '5e0f8c355a37a5a89351c02f174e7a5ddcb98683', '15292f380f5996f539f4d5e93dba3082d53338fb', '886e81ba907db57e05534771fcf1d04b85d49dea', 'e03bbca03dc10c4dfb10eca7439aa1a19233aa5a', 'b3eea1328c10455faa9b49c1f4aec7cd5a0b2d1a', '82fae97673a353271b1d4c001afda1af6ef6dc23']	2016.0
57	18e04dbd350ba6dcb5ed10a76476f929b6b5598e	28452863	The Design and Implementation of a Log-Structured File System	This paper presents a new technique for disk storage management called a log-structured file system. A log-structured file system writes all modifications to disk sequentially in a log-like structure, thereby speeding up both file writing and crash recovery. The log is the only structure on disk; it contains indexing information so that files can be read back from the log efficiently. In order to maintain large free areas on disk for fast writing, we divide the log into segments and use a segment cleaner to compress the live information from heavily fragmented segments. We present a series of simulations that demonstrate the efficiency of a simple cleaning policy based on cost and benefit. We have implemented a prototype log-structured file system called Sprite LFS; it outperforms current Unix file systems by an order of magnitude for small-file writes while matching or exceeding Unix performance for reads and large writes. Even when the overhead for cleaning is included, Sprite LFS can use 70% of the disk bandwidth for writing, whereas Unix file systems typically can use only 5--10%.	['8373823', '1753830']	[]	['12a0046a1197ae63c3d616c74e367dc583cef196', '0a6fd15cb1a4e55b1bb98612ab880d1f862d0fae', '1b5c5ccbbfbf76d6a84a2ecea70a442c4dcc914b', 'de4f98c8c42d1148e5a13c1b37c413b9cf08665e', '8355c3225c75607e1be2d9235fc26d6139efc460', '1b9247a42ace30f757914e7cda4ad47b8c9bd22c', 'e8b8cdccd1b62e169a81fe1fec3daec381e98ecd', '95935af81af254b47d1f9a6be73def59e2de66b5', 'fae4b95f8116bcabe75bdf73f1f2d2b648167034', 'dc89fd0c457fde4e7283398ce64098ddaa23557b']	1991.0
58	408019366a17e18c04083ab785daf44b3d907f84	7553124	Dense reconstruction on-the-fly	We present a novel system that is capable of generating live dense volumetric reconstructions based on input from a micro aerial vehicle. The distributed reconstruction pipeline is based on state-of-the-art approaches to visual SLAM and variational depth map fusion, and is designed to exploit the individual capabilities of the system components. Results are visualized in real-time on a tablet interface, which gives the user the opportunity to interact. We demonstrate the performance of our approach by capturing several indoor and outdoor scenes on-the-fly and by evaluating our results with respect to a ground-truth model.	['35246669', '15847541', '47251594', '1730097', '3628150']	[]	['7bbbbd2073503720f304d031cb4641eb45a3edee', 'b18ead58261bd993586bb1c071ea9b6829554dfc', '6a85e78ef854303abe28e4e7eaaa0ff1c10b3f24', '41984604bf962ad33c8c07dec557945671246b74', '1b4cf1a953d55d2529b9573feaf792e06e4f96c8', '10cfa5bfab3da9c8026d3a358695ea2a5eba0f33', '1dc1ccd81047bff2fc3d375b3147786b1fb399fc', '0cd27ea256e564f8d78eb95f251b475c490bbe6c', '490020c0d4fa1eb85fe353add5713e49f08c628d', 'e577d7f4577e904d41d22bc1edc29d8264b23f66']	2012.0
59	bf5c5c346e5d378731030edb53fd0c8a49781468	39036078	Bayesian Deep Generative Models for Semi-Supervised and Active Learning	Despite the recent successes in machine learning, there remain many open challenges. Arguably one of the most important and interesting open research problems is that of data efficiency. Supervised machine learning models, and especially deep neural networks, are notoriously data hungry, often requiring millions of labeled examples to achieve desired performance. However, labeled data is often expensive or difficult to obtain, hindering advances in interesting and important domains. What avenues might we pursue to increase the data efficiency of machine learning models? One approach is semi-supervised learning. In contrast to labeled data, unlabeled data is often easy and inexpensive to obtain. Semi-supervised learning is concerned with leveraging unlabeled data to improve performance in supervised tasks. Another approach is active learning: in the presence of a labeling mechanism (oracle), how can we choose examples to be labeled in a way that maximizes the gain in performance? In this thesis we are concerned with developing models that enable us to improve data efficiency of powerful models by jointly pursuing both of these approaches. Deep generative models parameterized by neural networks have emerged recently as powerful and flexible tools for unsupervised learning. They are especially useful for modeling high-dimensional and complex data. We propose a deep generative model with a discriminative component. By including the discriminative component in the model, after training is complete the model is used for classification rather than variational approximations. The model further includes stochastic inputs of arbitrary dimension for increased flexibility and expressiveness. We leverage the stochastic layer to learn representations of the data which naturally accommodate semi-supervised learning. We develop an efficient Gibbs sampling procedure to marginalize the stochastic inputs while inferring labels. We extend the model to include uncertainty in the weights, allowing us to explicitly capture model uncertainty, and demonstrate how this allows us to use the model for active learning as well as semi-supervised learning. I would like to dedicate this thesis to my loving wife, parents, and sister . . .	['1807912']	[]	['17581c1b2d6ffa966a9e69f289c166cb141d3503', '1b68a26449d8ec911c709a08315e2eda7a768a8f', '51123bb7a9c979ae187f9ee36fb462592789e50c', '0f899b92b7fb03b609fee887e4b6f3b633eaf30d', '073daaf4f6fa972d3bdee3c4e4510d21dc934dfb', '081114c2300e89dae4f09b5b4c1e8a68dc5e6e01', 'da6057368920585bcf2443295b98418840f1fc80', '9fdf1dff760a5a1360a5ca227467566c1015e7b2', '0bc609683155abfe8285fcae176194871af317cf', '3c623c08329e129e784a5d03f7606ec8feba3a28']	2017.0
60	56e7557fc2612884d4787dd42e47f4d9c59e5069	36845703	Machine learning in the Internet of Things: A semantic-enhanced approach	Novel Internet of Things (IoT) applications and services rely on an intelligent understanding of the environment leveraging data gathered via heterogeneous sensors and micro-devices. Though increasingly effective, Machine Learning (ML) techniques generally do not go beyond classification of events with opaque labels, lacking machine-understandable representation and explanation of taxonomies. This paper proposes a framework for semantic-enhanced data mining on sensor streams, amenable to resource-constrained pervasive contexts. It merges an ontology-based characterization of data distributions with non-standard reasoning for a fine-grained event detection. The typical classification problem of ML is treated as a resource discovery by exploiting semantic matchmaking. Outputs of classification are endowed with computer-processable descriptions in standard Semantic Web languages, while explanation of matchmaking outcomes motivates confidence on results. A case study on road and traffic analysis has allowed to validate the proposal and achieve an assessment with respect to state-of-the-art ML algorithms.	['1686717', '1696528', '3205335', '2491987', '1738818']	[]	['bedc7de9664289bdf57e794b1970a7bdba8ca64c', '9d52d7f7e2e0ccd2c591c76545a05151d3715566', 'c750ec4e9ae3980a9735feae7387d1c4105617ca', 'd3c04302f75b505cf1775dbba4ef2747f3851d33', 'f397864aa9dd6392efd53dd8389d38238a808958', '68fd0972caf5138e656e9ac4a535b6289b9156a3', '07938a1c27b7f6b8b4500d7f3eee19daee67bd7d', '396210c5a655bf1b82a56e6f94c9830aa818c89c', 'b1c81b32900d9e2cd49ef05c42a1de8a584b0887', '15383f3c64103c8442db224f7e188efa81d9e8f5']	2019.0
61	fbd58b68a974f099c3b57f3301299a64d3fce159	3752356	Sad but true ?-How induced emotional states differentially bias self-rated Big Five personality traits	Background: The Big Five are seen as stable personality traits. This study hypothesized that their measurement via self-ratings is differentially biased by participants’ emotions. The relationship between habitual emotions and personality should be mirrored in a patterned influence of emotional states upon personality scores. Methods: We experimentally induced emotional states and compared baseline Big Five scores of ninety-eight German participants (67 female; mean age 22.2) to their scores after the induction of happiness or sadness. Manipulation checks included the induced emotion’s intensity and durability. Results: The expected differential effect could be detected for neuroticism and extraversion and as a trend for agreeableness. Post-hoc analyses showed that only sadness led to increased neuroticism and decreased extraversion scores. Oppositely, happiness did not decrease neuroticism, but there was a trend for an elevation on extraversion scores. Conclusion: Results suggest a specific effect of sadness on self-reported personality traits, particularly on neuroticism. Sadness may trigger different self-concepts in susceptible people, biasing perceived personality. This bias could be minimised by tracking participants’ emotional states prior to personality measurement.	['35195727', '39489116']	[]	[]	2014.0
62	5d66c65145ccf3c3a61331d8921b2089d95e9c7b	14283595	Cooperative Hierarchical Caching in 5G Cloud Radio Access Networks	Over the last few years, C-RAN is proposed as a transformative architecture for 5G cellular networks that brings the flexibility and agility of cloud computing to wireless communications. At the same time, content caching in wireless networks has become an essential solution to lower the content- access latency and backhaul traffic loading, leading to user QoE improvement and network cost reduction. In this article, a novel cooperative hierarchical caching (CHC) framework in C-RAN is introduced where contents are jointly cached at the BBU and at the RRHs. Unlike in traditional approaches, the cache at the BBU, cloud cache, presents a new layer in the cache hierarchy, bridging the latency/capacity gap between the traditional edge-based and core-based caching schemes. Trace-driven simulations reveal that CHC yields up to 51 percent improvement in cache hit ratio, 11 percent decrease in average content access latency, and 18 percent reduction in backhaul traffic load compared to the edge-only caching scheme with the same total cache capacity. Before closing the article, we discuss the key challenges and promising opportunities for deploying content caching in C-RAN in order to make it an enabler technology in 5G ultra-dense systems.	['1917915', '2846677', '1735828']	[]	['b4b40449f6b7eb799a01debe37dfc910805ba403', '3bc3f357117bc24114360e8aa1d382cd4d5c2c11', '394e665c694b3e30f22ec9aef7d40f80a6b5055f', 'e0aadc16e48906949421e27cfafe2f99598c6e59', '1b5d03824678328fc6397683c2721e619eeb0789', '96373c69b39ec27d03db56bd911f7740c33a17b5', '2d8acf4fa3ac825387ce416972af079b6562f5e0', '9a141ba0680515e8d33510ae0996f1b4fb19bba5', '4ef750a115b108f233623e6da2ab17cd266d8c59']	2017.0
63	bb867e93ba5fff36f1263d6a03846c4a85d17201	207323325	Robust Lane Detection using Two-stage Feature Extraction with Curve Fitting	With the increase in the number of vehicles, many intelligent systems have been developed to help drivers to drive safely. Lane detection is a crucial element of any driver assistance system. At present, researchers working on lane detection are confronted with several major challenges, such as attaining robustness to inconsistencies in lighting and background clutter. To address these issues in this work, we propose a method named Lane Detection with Two-stage Feature Extraction (LDTFE) to detect lanes, whereby each lane has two boundaries. To enhance robustness, we take lane boundary as collection of small line segments. In our approach, we apply a modified HT (Hough Transform) to extract small line segments of the lane contour, which are then divided into clusters by using the DBSCAN (Density Based Spatial Clustering of Applications with Noise) clustering algorithm. Then, we can identify the lanes by curve fitting. The experimental results demonstrate that our modified HT works better for LDTFE than LSD (Line Segment Detector). Through extensive experiments, we demonstrate the outstanding performance of our method on the challenging dataset of road images compared with state-of-the-art lanedetection methods. & 2015 Elsevier Ltd. All rights reserved.	['1718762', '40117077', '2285442', '37483795', '3240384']	[]	['eb3cef41f2d7fe4a303edd7893fa732abb85cc86', '20f5b475effb8fd0bf26bc72b4490b033ac25129', '40b48d56c9a9528a9f68bdf231fccf64bf4c6496', 'e96a16fc7b33fe0a2f7863837c621ca77a3076e1', '3f1f17f3540caa29136a6ba9514057f5b811ec5a', '0fbab78360f2206ffba51a067bb5834d00d12992', 'ec26c296d3d54f9f43db89dbd3522a64ffe9a1bc', '78d08b9de702dfcab71b7e3a437cd862de3dc642', 'c0755378b13b7f66b4ada73a119986bad4607b99', 'aea6426765cc1e9891731c03789be6ad023fe43e']	2016.0
64	fc480f25eb5b4d874b0b8b2374debd87e4a9a8a3	207195099	Low vs. high-fidelity prototyping debate	"An ongoing controversy exists in the prototyping community about how closely in form and function a user-interface prototype should represent the final product. This dispute is referred to as the "" Low-versus High-Fidelity Prototyping Debate.'' In this article, we discuss arguments for and against low-and high-fidelity prototypes , guidelines for the use of rapid user-interface proto-typing, and the implications for user-interface designers."	['48588751', '33700280', '1726800']	[]	['110679ee217b38ba669964e1a18dacd281577513', '28217e733fc088fd73270cab0843566b6119d827', '1510fdcf42bf51f8775d72d85568af557a8c3445', 'e53d097107f43891529dae067e07649ef4782a4d']	1996.0
65	c0180db7ff784e3aa7ad4c089d3c7bced50303a4	16969756	How Much Can We Boost IQ and Scholastic Achievement?	Characteristics, Middle Class, Pregnancy The importance and consequences of raising the average ability level (I0) of the population requires consideration of the ability level that society requires, how the relevant abilities are distributed, and the efficiency of the current educational process. Within the framework of these factors, the document discusses the determinants of mental ability and the measures commonly used, the sources of variance in 10, and the ways in which intelligence might be boosted. The latter include both genetic and non-genetic influences. Such prenatal factors as nutrition, length of pregnancy, maternal stress, and intrauterine environment have and effect on infant intelligence. Fiostnatal environmental influences have not been found to markedly affect 10, with the exception of extreme isolation. In relation to disadvantaged children, whose learning and ability patterns are different from those of middle-class children, it is important that these differences be recognized as a precondition to developing appropriate	['38478068']	[]	['d3de4dcb26df2d762b44ac281468effa9d47fad9', '397f754c7b1e8338fe52821bface272b5396efec', '40e398bf2269916479cb6b6055913f5c82e5eb8f']	1969.0
66	85fcb5ca40295ecc37159b4c573138f45e9f1aca	1164757	Semiconducting layered blue phosphorus: a computational study.	"We investigate a previously unknown phase of phosphorus that shares its layered structure and high stability with the black phosphorus allotrope. We find the in-plane hexagonal structure and bulk layer stacking of this structure, which we call ""blue phosphorus,"" to be related to graphite. Unlike graphite and black phosphorus, blue phosphorus displays a wide fundamental band gap. Still, it should exfoliate easily to form quasi-two-dimensional structures suitable for electronic applications. We study a likely transformation pathway from black to blue phosphorus and discuss possible ways to synthesize the new structure."	['48147978', '2603847']	[]	[]	2014.0
67	73ec2daaf0c8a2a9a8d3e38a8e96f1d3114cef5a	20525618	Estimation of Tire Slip Angle and Friction Limits Using Steering Torque	Knowledge of the vehicle's lateral handling limits is important for vehicle control systems which aim to enhance vehicle handling and passenger safety. This paper presents a model-based estimation method that utilizes pneumatic trail information in steering torque to identify a vehicle's lateral handling limits, which are defined by the tire slip angle and peak lateral force limits. This method uses measurements available on many current production vehicles. Most importantly, it takes advantage of the early friction information encoded in the tire pneumatic trail. Pneumatic trail decreases as a function of the tire parameters even in the linear handling region, enabling early detection of the limits before they are reached. Experimental results on an independent front steering steer-by-wire research vehicle demonstrate the observer's ability to provide accurate real-time estimates of tire slip angle up to the limits of handling. Testing conditions include maneuvers performed on dry, flat paved road, as well as on lower-friction, dry gravel.	['47018899', '2076230', '1848523']	[]	['ea9bf4b271440553c6fb2535ce1b90f2b2aa697e', '4d853a868d7306f36dfa02e0bac59f5e69218fb2', '0529ad15bd33ae9f97e52ec6a81abc7f70941c89', '6cc68de192c6b58c3269814bbc0a75b036a2b73a', 'e1cd9305d645762b93f4624a6774311ca58151b7', 'dd77d7ab1a08d41f26158a3163a39a813e8b0e80', 'a345258f907495e2cf1d28a9bff269e94dd98beb', 'afd17234fc9b8fcea913f637bc73942cfded05cb', 'cc2f3f7b54d1c2b9cfbe0309073eeb0e989a54ce']	2010.0
