	doc_id	corpus_id	title	abstract	index	retweets	count	mentions
50	1812.07454	119593891	A note on BPS structures and Gopakumar–Vafa invariants	We regard the work of Maulik and Toda, proposing a sheaf-theoretic approach to Gopakumar-Vafa invariants, as defining a BPS structure, that is, a collection of BPS invariants together with a central charge. Assuming their conjectures, we show that a canonical flat section of the flat connection corresponding to this BPS structure, at the level of formal power series, reproduces the Gromov-Witten partition function for all genera, up to some error terms in genus 0 and 1. This generalises a result of Bridgeland and Iwaki for the contribution from genus 0 Gopakumar-Vafa invariants.	104224	2.3529412746429443	1	3.3529999256134033
51	1311.5738	13713370	Search for continuous gravitational waves: improving robustness versus instrumental artifacts	The standard multidetector F-statistic for continuous gravitational waves is susceptible to false alarms from instrumental artifacts, for example monochromatic sinusoidal disturbances (“lines”). This vulnerability to line artifacts arises because the F-statistic compares the signal hypothesis to a Gaussian-noise hypothesis, and hence is triggered by anything that resembles the signal hypothesis more than Gaussian noise. Various ad-hoc veto methods to deal with such line artifacts have been proposed and used in the past. Here we develop a Bayesian framework that includes an explicit alternative hypothesis to model disturbed data. We introduce a simple line model that defines lines as signal candidates appearing only in one detector. This allows us to explicitly compute the odds between the signal hypothesis and an extended noise hypothesis, resulting in a new detection statistic that is more robust to instrumental artifacts. We present and discuss results from Monte-Carlo tests on both simulated data and on detector data from the fifth LIGO science run. We find that the line-robust statistic retains the detection power of the standard F-statistic in Gaussian noise. In the presence of line artifacts it is more sensitive, even compared to the popular F-statistic consistency veto, over which it improves by as much as a factor of two in detectable signal strength.	55721	0.5882353186607361	2	2.5880000591278076
52	1106.0872	16418133	Model of Opinion Spreading in Social Networks	"We proposed a new model, which capture the main difference between information and opinion spreading. In information spreading additional exposure to certain information has a small effect. Contrary, when an actor is exposed to 2 opinioned actors the probability to adopt the opinion is significant higher than in the case of contact with one such actor (called by J. Kleinberg ""the 0-1-2 effect""). In each time step if an actor does not have an opinion, we randomly choose 2 his network neighbors. If one of them has an opinion, the actor adopts opinion with some low probability, if two - with a higher probability. Opinion spreading was simulated on different real world social networks and similar random scale-free networks. The results show that small world structure has a crucial impact on tipping point time. The ""0-1-2"" effect causes a significant difference between ability of the actors to start opinion spreading. Actor is an influencer according to his topological position in the network."	13623	0.5882353186607361	4	4.5879998207092285
53	1901.05577	58014107	Generating Realistic Sequences of Customer-Level Transactions for Retail Datasets	In order to better engage with customers, retailers rely on extensive customer and product databases which allows them to better understand customer behaviour and purchasing patterns. This has long been a challenging task as customer modelling is a multi-faceted, noisy and time-dependent problem. The most common way to tackle this problem is indirectly through task-specific supervised learning prediction problems, with relatively little literature on modelling a customer by directly simulating their future transactions. In this paper we propose a method for generating realistic sequences of baskets that a given customer is likely to purchase over a period of time. Customer embedding representations are learned using a Recurrent Neural Network (RNN) which takes into account the entire sequence of transaction data. Given the customer state at a specific point in time, a Generative Adversarial Network (GAN) is trained to generate a plausible basket of products for the following week. The newly generated basket is then fed back into the RNN to update the customer's state. The GAN is thus used in tandem with the RNN module in a pipeline alternating between basket generation and customer state updating steps. This allows for sampling over a distribution of a customer's future sequence of baskets, which then can be used to gain insight into how to service the customer more effectively. The methodology is empirically shown to produce baskets that appear similar to real baskets and enjoy many common properties, including frequencies of different product types, brands, and prices. Furthermore, the generated data is able to replicate most of the strongest sequential patterns that exist between product types in the real data.	108917	4.117647171020508	10	14.118000030517578
54	1404.2265	119154966	The laws of planetary motion, derived from those of a harmonic oscillator (following Arnold)	Kepler's laws of planetary motion are deduced from those of a harmonic oscillator following Arnold. Conversely, the circular orbits through the Earth's center suggested by Galilei are consistent with an $r^{-5}$ potential as found before by Newton. Both the Kepler/oscillator correspondance and circular orbits are examples of dual potentials.	66393	0.5882353186607361	2	2.5880000591278076
55	1901.06403	58981728	Multisource Region Attention Network for Fine-Grained Object Recognition in Remote Sensing Imagery	Fine-grained object recognition concerns the identification of the type of an object among a large number of closely related subcategories. Multisource data analysis that aims to leverage the complementary spectral, spatial, and structural information embedded in different sources is a promising direction toward solving the fine-grained recognition problem that involves low between-class variance, small training set sizes for rare classes, and class imbalance. However, the common assumption of coregistered sources may not hold at the pixel level for small objects of interest. We present a novel methodology that aims to simultaneously learn the alignment of multisource data and the classification model in a unified framework. The proposed method involves a multisource region attention network that computes per-source feature representations, assigns attention scores to candidate regions sampled around the expected object locations by using these representations, and classifies the objects by using an attention-driven multisource representation that combines the feature representations and the attention scores from all sources. All components of the model are realized using deep neural networks and are learned in an end-to-end fashion. Experiments using RGB, multispectral, and LiDAR elevation data for classification of street trees showed that our approach achieved 64.2% and 47.3% accuracies for the 18-class and 40-class settings, respectively, which correspond to 13% and 14.3% improvement relative to the commonly used feature concatenation approach from multiple sources.	109294	0.0	3	3.0
56	1406.3781	1414571	From Stochastic Mixability to Fast Rates	Empirical risk minimization (ERM) is a fundamental learning rule for statistical learning problems where the data is generated according to some unknown distribution P and returns a hypothesis f chosen from a fixed class ℱ with small loss l. In the parametric setting, depending upon (l, ℱ, P) ERM can have slow (1/√n) or fast (1/n) rates of convergence of the excess risk as a function of the sample size n. There exist several results that give sufficient conditions for fast rates in terms of joint properties of l, ℱ, and P, such as the margin condition and the Bernstein condition. In the non-statistical prediction with expert advice setting, there is an analogous slow and fast rate phenomenon, and it is entirely characterized in terms of the mixability of the loss l (there being no role there for ℱ or P). The notion of stochastic mixability builds a bridge between these two models of learning, reducing to classical mixability in a special case. The present paper presents a direct proof of fast rates for ERM in terms of stochastic mixability of (l, ℱ, P), and in so doing provides new insight into the fast-rates phenomenon. The proof exploits an old result of Kemperman on the solution to the general moment problem. We also show a partial converse that suggests a characterization of fast rates for ERM in terms of stochastic mixability is possible.	71699	0.0	3	3.0
57	1407.7908	1351865	Social conformity despite individual preferences for distinctiveness	We demonstrate that individual behaviours directed at the attainment of distinctiveness can in fact produce complete social conformity. We thus offer an unexpected generative mechanism for this central social phenomenon. Specifically, we establish that agents who have fixed needs to be distinct and adapt their positions to achieve distinctiveness goals, can nevertheless self-organize to a limiting state of absolute conformity. This seemingly paradoxical result is deduced formally from a small number of natural assumptions and is then explored at length computationally. Interesting departures from this conformity equilibrium are also possible, including divergence in positions. The effect of extremist minorities on these dynamics is discussed. A simple extension is then introduced, which allows the model to generate and maintain social diversity, including multimodal distinctiveness distributions. The paper contributes formal definitions, analytical deductions and counterintuitive findings to the literature on individual distinctiveness and social conformity.	75317	1.1764706373214722	3	4.176000118255615
58	1906.02564	174802477	Analysis of Automatic Annotation Suggestions for Hard Discourse-Level Tasks in Expert Domains	Many complex discourse-level tasks can aid domain experts in their work but require costly expert annotations for data creation. To speed up and ease annotations, we investigate the viability of automatically generated annotation suggestions for such tasks. As an example, we choose a task that is particularly hard for both humans and machines: the segmentation and classification of epistemic activities in diagnostic reasoning texts. We create and publish a new dataset covering two domains and carefully analyse the suggested annotations. We find that suggestions have positive effects on annotation speed and performance, while not introducing noteworthy biases. Envisioning suggestion models that improve with newly annotated texts, we contrast methods for continuous model adjustment and suggest the most effective setup for suggestions in future expert tasks.	118594	0.5882353186607361	3	3.5880000591278076
59	1902.03373	60440482	An Optimal-Storage Approach to Semidefinite Programming using Approximate Complementarity	"This paper develops a new storage-optimal algorithm that provably solves generic semidefinite programs (SDPs) in standard form. This method is particularly effective for weakly constrained SDPs. The key idea is to formulate an approximate complementarity principle: Given an approximate solution to the dual SDP, the primal SDP has an approximate solution whose range is contained in the eigenspace with small eigenvalues of the dual slack matrix. For weakly constrained SDPs, this eigenspace has very low dimension, so this observation significantly reduces the search space for the primal solution. 
This result suggests an algorithmic strategy that can be implemented with minimal storage: 
(1) Solve the dual SDP approximately; 
(2) compress the primal SDP to the eigenspace with small eigenvalues of the dual slack matrix; 
(3) solve the compressed primal SDP. 
The paper also provides numerical experiments showing that this approach is successful for a range of interesting large-scale SDPs."	112975	1.7647058963775635	3	4.764999866485596
60	1211.4031	119284618	Effective conductance method for the primordial recombination spectrum	As atoms formed for the ﬁrst time during primordial recombination, they emitted bound-bound and free-bound radiation leading to spectral distortions to the cosmic microwave background. These distortions might become observable in the future with high-sensitivity spectrometers, and provide a new window into physical conditions in the early universe. The standard multilevel atom method habitually used to compute the recombination spectrum is computationally expensive, im-peding a detailed quantitative exploration of the information contained in spectral distortions thus far. In this work it is shown that the emissivity in optically thin allowed transitions can be factored into a computationally expensive but cosmology-independent part and a computationally cheap, cosmology-dependent part. The slow part of the computation consists in pre-computing temperature-dependent eﬀective “conductances”, linearly relating line or continuum intensity to departures from Saha equilibrium of the lowest-order excited states (2 s and 2 p ), that can be seen as “voltages”. The computation of these departures from equilibrium as a function of redshift is itself very fast, thanks to the eﬀective multilevel atom method introduced in an earlier work. With this factorization, the recurring cost of a single computation of the recombination spectrum is only a fraction of a second on a standard laptop, more than four orders of magnitude shorter than standard computations. The spectrum from helium recombination can be eﬃciently computed in an identical way, and a fast code computing the full primordial recombination spectrum with this method will be made publicly available soon.	32858	0.0	3	3.0
61	1412.6140	9041427	Whoo.ly: facilitating information seeking for hyperlocal communities using social media	Social media systems promise powerful opportunities for people to connect to timely, relevant information at the hyper local level. Yet, finding the meaningful signal in noisy social media streams can be quite daunting to users. In this paper, we present and evaluate Whoo.ly, a web service that provides neighborhood-specific information based on Twitter posts that were automatically inferred to be hyperlocal. Whoo.ly automatically extracts and summarizes hyperlocal information about events, topics, people, and places from these Twitter posts. We provide an overview of our design goals with Whoo.ly and describe the system including the user interface and our unique event detection and summarization algorithms. We tested the usefulness of the system as a tool for finding neighborhood information through a comprehensive user study. The outcome demonstrated that most participants found Whoo.ly easier to use than Twitter and they would prefer it as a tool for exploring their neighborhoods.	86435	1.1764706373214722	1	2.1760001182556152
62	1905.05944	155093253	Electric-field-induced Z2 topological phase transition in strained single bilayer Bi(111)	For controlling critical electric fields of the topological phase transition in a single bilayer Bi(111), we investigated topological phases in a strained system through first-principles calculations. We found a quadratic band touching semimetallic state at tensile strain ϵ = 0.5%. Around this strain, the topological phase can be switched to a trivial insulator by an infinitesimal electric field. The momentum positions at which Dirac cones appear in the electric-field-induced topological phase transition changed for the strain ϵ > 0.5% and ϵ < 0.5%. Our results indicate that this topological phase transition could be applied to novel spintronic devices.	115314	1.7647058963775635	1	2.765000104904175
63	1907.10706	198893641	The haloes and environments of nearby galaxies (HERON) – I. Imaging, sample characteristics, and envelope diameters	"
 We use a dedicated 0.7-m telescope to image the haloes of 119 galaxies in the Local Volume to μr ∼ 28–30 mag arcsec−2. The sample is primarily from the Two Micron All Sky Survey Large Galaxy Atlas (Jarrett et al. 2003) and extended to include nearby dwarf galaxies and more distant giant ellipticals, and spans fully the galaxy colour–magnitude diagram including the blue cloud and red sequence. We present an initial overview, including deep images of our galaxies. Our observations reproduce previously reported low surface brightness structures, including extended plumes in M 51, and a newly discovered tidally extended dwarf galaxy in NGC 7331. Low surface brightness structures, or ‘envelopes’, exceeding 50 kpc in diameter are found mostly in galaxies with MV < −20.5, and classic interaction signatures are infrequent. Defining a halo diameter at the surface brightness 28 mag arcsec−2, we find that halo diameter is correlated with total galaxy luminosity. Extended signatures of interaction are found throughout the galaxy colour–magnitude diagram without preference for the red or blue sequences, or the green valley. Large envelopes may be found throughout the colour–magnitude diagram with some preference for the bright end of the red sequence. Spiral and S0 galaxies have broadly similar sizes, but ellipticals extend to notably greater diameters, reaching 150 kpc. We propose that the extended envelopes of disc galaxies are dominated by an extension of the disc population rather than by a classical Population II halo."	127595	2.3529412746429443	2	4.353000164031982
64	1211.3102	154752602	Can we predict long-run economic growth?	For those concerned with the long-term value of their accounts, it can be a challenge to plan in the present for inflation-adjusted economic growth over coming decades. Here, I argue that there exists an economic constant that carries through time, and that this can help us to anticipate the more distant future: global economic wealth has a fixed link to civilization's overall rate of energy consumption from all sources; the ratio of these two quantities has not changed over the past 40 years that statistics are available. Power production and wealth rise equally quickly because civilization, like any other system in the universe, must consume and dissipate its energy reserves in order to sustain its current size. One perspective might be that financial wealth must ultimately collapse as we deplete our energy reserves. However, we can also expect that highly aggregated quantities like global wealth have inertia, and that growth rates must persist. Exceptionally rapid innovation in the two decades following 1950 allowed for unprecedented acceleration of inflation-adjusted rates of return. But today, real innovation rates are more stagnant. This means that, over the coming decade or so, global GDP and wealth should rise fairly steadily at an inflation-adjusted rate of about 2.2% per year.	32685	0.5882353186607361	4	4.5879998207092285
65	1412.2742	118712079	Ocean Wave Model and Wave Drift Caused by the Asymmetry of Crest and Trough	It follows from the review on classical wave models that the asymmetry of crest and trough is the direct cause for wave drift. Based on this, a new model of Lagrangian form is constructed. Relative to the Gerstner model, its improvement is reflected in the horizontal motion which includes an explicit drift term. On the one hand, the depth-decay factor for the new drift accords well with that of the particle’s horizontal velocity. It is more rational than that of Stokes drift. On the other hand, the new formula needs no Taylor expansion as for Stokes drift and is applicable for the waves with big slopes. In addition, the new formula can also yield a more rational magnitude for the surface drift than that of Stokes.	85405	0.5882353186607361	3	3.5880000591278076
66	1909.02809	202539178	#MeTooMaastricht: Building a chatbot to assist survivors of sexual harassment		135532	0.0	5	5.0
67	1307.5098	118728273	An electromagnetic analogue of gravitational wave memory	We present an electromagnetic analogue of gravitational wave memory. That is, we consider what change has occurred to a detector of electromagnetic radiation after the wave has passed. Rather than a distortion in the detector, as occurs in the gravitational wave case, we find a residual velocity (a ‘kick’) to the charges in the detector. In analogy with the two types of gravitational wave memory (‘ordinary’ and ‘nonlinear’) we find two types of electromagnetic kick.	46863	1.1764706373214722	1	2.1760001182556152
68	1403.1576	116992766	Calculations of resonance enhancement factor in axion-search tube-experiments	It is pointed out that oscillating current density, produced due to the coupling between an external magnetic field and the cosmic axion field, can excite the TM resonant modes inside an open-ended cavity (tube). By systematically solving the field equations of axion-electrodynamics we obtain explicit expressions for the oscillating fields induced inside a cylindrical tube. We calculate the enhancement factor when a resonance condition is met. While the power obtained for TM modes replicates the previous result, we emphasize that the knowledge of explicit field configurations inside a tube opens up new ways to design axion experiments including a recent proposal to detect the induced fields using a superconducting LC circuit. In addition, as an example, we estimate the induced fields in a cylindrical tube in the presence of a static uniform magnetic field applied only to a part of its volume.	63590	0.5882353186607361	2	2.5880000591278076
69	1909.11414	202750019	Inequality is rising where social network segregation interacts with urban topology		139291	4.705882549285889	5	9.706000328063965
70	1908.07371	201106801	Hierarchical Bayesian Personalized Recommendation: A Case Study and Beyond	Items in modern recommender systems are often organized in hierarchical structures. These hierarchical structures and the data within them provide valuable information for building personalized recommendation systems. In this paper, we propose a general hierarchical Bayesian learning framework, i.e., \emph{HBayes}, to learn both the structures and associated latent factors. Furthermore, we develop a variational inference algorithm that is able to learn model parameters with fast empirical convergence rate. The proposed HBayes is evaluated on two real-world datasets from different domains. The results demonstrate the benefits of our approach on item recommendation tasks, and show that it can outperform the state-of-the-art models in terms of precision, recall, and normalized discounted cumulative gain. To encourage the reproducible results, we make our code public on a git repo: \url{this https URL}.	132193	0.5882353186607361	2	2.5880000591278076
71	1110.3792	119301683	Incompressible fluids of the de Sitter horizon and beyond		15030	0.5882353186607361	2	2.5880000591278076
72	1906.05895	189897731	Learning to Forget for Meta-Learning	Few-shot learning is a challenging problem where the goal is to achieve generalization from only few examples. Model-agnostic meta-learning (MAML) tackles the problem by formulating prior knowledge as a common initialization across tasks, which is then used to quickly adapt to unseen tasks. However, forcibly sharing an initialization can lead to conflicts among tasks and the compromised (undesired by tasks) location on optimization landscape, thereby hindering the task adaptation. Further, we observe that the degree of conflict differs among not only tasks but also layers of a neural network. Thus, we propose task-and-layer-wise attenuation on the compromised initialization to reduce its influence. As the attenuation dynamically controls (or selectively forgets) the influence of prior knowledge for a given task and each layer, we name our method as L2F (Learn to Forget). The experimental results demonstrate that the proposed method provides faster adaptation and greatly improves the performance. Furthermore, L2F can be easily applied and improve other state-of-the-art MAML-based frameworks, illustrating its simplicity and generalizability.	120055	0.0	4	4.0
73	1908.03963	199543559	A Review of Cooperative Multi-Agent Deep Reinforcement Learning	Deep Reinforcement Learning has made significant progress in multi-agent systems in recent years. In this review article, we have mostly focused on recent papers on Multi-Agent Reinforcement Learning (MARL) than the older papers, unless it was necessary. Several ideas and papers are proposed with different notations, and we tried our best to unify them with a single notation and categorize them by their relevance. In particular, we have focused on five common approaches on modeling and solving multi-agent reinforcement learning problems: (I) independent-learners, (II) fully observable critic, (III) value function decomposition, (IV) consensus, (IV) learn to communicate. Moreover, we discuss some new emerging research areas in MARL along with the relevant recent papers. In addition, some of the recent applications of MARL in real world are discussed. Finally, a list of available environments for MARL research are provided and the paper is concluded with proposals on the possible research directions.	130619	0.5882353186607361	6	6.5879998207092285
74	1910.01460	203169900	3D Neighborhood Convolution: Learning Depth-Aware Features for RGB-D and RGB Semantic Segmentation	A key challenge for RGB-D segmentation is how to effectively incorporate 3D geometric information from the depth channel into 2D appearance features. We propose to model the effective receptive field of 2D convolution based on the scale and locality from the 3D neighborhood. Standard convolutions are local in the image space (u, v), often with a fixed receptive field of 3x3 pixels. We propose to define convolutions local with respect to the corresponding point in the 3D real world space (x, y, z), where the depth channel is used to adapt the receptive field of the convolution, which yields the resulting filters invariant to scale and focusing on the certain range of depth. We introduce 3D Neighborhood Convolution (3DN-Conv), a convolutional operator around 3D neighborhoods. Further, we can use estimated depth to use our RGB-D based semantic segmentation model from RGB input. Experimental results validate that our proposed 3DN-Conv operator improves semantic segmentation, using either ground-truth depth (RGB-D) or estimated depth (RGB).	141014	0.0	3	3.0
75	1309.6896	118500451	Observational issues in loop quantum cosmology	Quantum gravity is sometimes considered as a kind of metaphysical speculation. In this review, we show that, although still extremely difficult to reach, observational signatures can in fact be expected. The early universe is an invaluable laboratory to probe ‘Planck scale physics’. Focusing on loop quantum gravity as one of the best candidate for a non-perturbative and background-independent quantization of gravity, we detail some expected features.	51521	0.5882353186607361	3	3.5880000591278076
76	1301.1471	18096827	The Foster-Hart Measure of Riskiness for General Gambles	Foster and Hart proposed an operational measure of riskiness for discrete random variables. We show that their defining equation has no solution for many common continuous distributions. We show how to extend consistently the definition of riskiness to continuous random variables. For many continuous random variables, the risk measure is equal to the worst-case risk measure, i.e. the maximal possible loss incurred by that gamble. We also extend the Foster-Hart risk measure to dynamic environments for general distributions and probability spaces, and we show that the extended measure avoids bankruptcy in infinitely repeated gambles.	34839	0.0	6	6.0
77	1902.02625	119610647	On divisibility by primes in columns of character tables of symmetric groups		112607	1.1764706373214722	1	2.1760001182556152
78	1908.03182	199502012	Dynamic Scale Inference by Entropy Minimization	Given the variety of the visual world there is not one true scale for recognition: objects may appear at drastically different sizes across the visual field. Rather than enumerate variations across filter channels or pyramid levels, dynamic models locally predict scale and adapt receptive fields accordingly. The degree of variation and diversity of inputs makes this a difficult task. Existing methods either learn a feedforward predictor, which is not itself totally immune to the scale variation it is meant to counter, or select scales by a fixed algorithm, which cannot learn from the given task and data. We extend dynamic scale inference from feedforward prediction to iterative optimization for further adaptivity. We propose a novel entropy minimization objective for inference and optimize over task and structure parameters to tune the model to each input. Optimization during inference improves semantic segmentation accuracy and generalizes better to extreme scale variations that cause feedforward dynamic inference to falter.	130281	0.0	4	4.0
79	1901.01989	57721148	Towards Self-constructive Artificial Intelligence: Algorithmic basis (Part I)	"Artificial Intelligence frameworks should allow for ever more autonomous and general systems in contrast to very narrow and restricted (human pre-defined) domain systems, in analogy to how the brain works. Self-constructive Artificial Intelligence ($SCAI$) is one such possible framework. We herein propose that $SCAI$ is based on three principles of organization: self-growing, self-experimental and self-repairing. Self-growing: the ability to autonomously and incrementally construct structures and functionality as needed to solve encountered (sub)problems. Self-experimental: the ability to internally simulate, anticipate and take decisions based on these expectations. Self-repairing: the ability to autonomously re-construct a previously successful functionality or pattern of interaction lost from a possible sub-component failure (damage). To implement these principles of organization, a constructive architecture capable of evolving adaptive autonomous agents is required. We present Schema-based learning as one such architecture capable of incrementally constructing a myriad of internal models of three kinds: predictive schemas, dual (inverse models) schemas and goal schemas as they are necessary to autonomously develop increasing functionality. 
We claim that artificial systems, whether in the digital or in the physical world, can benefit very much form this constructive architecture and should be organized around these principles of organization. To illustrate the generality of the proposed framework, we include several test cases in structural adaptive navigation in artificial intelligence systems in Paper II of this series, and resilient robot motor control in Paper III of this series. Paper IV of this series will also include $SCAI$ for problem structural discovery in predictive Business Intelligence."	107312	0.5882353186607361	3	3.5880000591278076
80	1910.04420	42736128	Learning Beyond Predefined Label Space via Bayesian Nonparametric Topic Modelling		142315	0.5882353186607361	3	3.5880000591278076
81	1909.10122	202718775	Towards Best Experiment Design for Evaluating Dialogue System Output	To overcome the limitations of automated metrics (e.g. BLEU, METEOR) for evaluating dialogue systems, researchers typically use human judgments to provide convergent evidence. While it has been demonstrated that human judgments can suffer from the inconsistency of ratings, extant research has also found that the design of the evaluation task affects the consistency and quality of human judgments. We conduct a between-subjects study to understand the impact of four experiment conditions on human ratings of dialogue system output. In addition to discrete and continuous scale ratings, we also experiment with a novel application of Best-Worst scaling to dialogue evaluation. Through our systematic study with 40 crowdsourced workers in each task, we find that using continuous scales achieves more consistent ratings than Likert scale or ranking-based experiment design. Additionally, we find that factors such as time taken to complete the task and no prior experience of participating in similar studies of rating dialogue system output positively impact consistency and agreement amongst raters.	138788	0.0	3	3.0
82	1310.4494	119256268	Particle acceleration around a five-dimensional Kerr black hole	In the paper [1] authors have studied the center-ofmass (CM) energy of colliding two particles near the rotating black hole. They observed the divergence of the CM energy in the extreme rotating black hole case with the fine-tuning of the momentum of one of the particles (so called BSW process after the names of the authors - Banados, Silk, and West). The analysis of the CM energy of two colliding particles at the equatorial plane tends to extremely high energies for the extremal central black hole when it rotates with maximal speed and the maximal rotating black hole can be considered as high energy scale collider of normal and dark matter particles which can be detected by the observer at infinity. Since BSW process has been introduced the mechanism of particle acceleration near the black hole has been intensively studied by many of authors for the different space-time metric describing black hole. Authors of the Ref. [2] have studied two particles acceleration, the multiple scattering and their CM energy in case of non extreme rotating black hole. The acceleration mechanism of the particles when they are in the stable circular orbits has been considered in [3]. Recent studies have shown that the naked singularities that are formed due to the gravitational collapse of massive stars provide a suitable environment where particles could get accelerated and collide at arbitrarily high center-of-mass energies [4–7]. Authors of Ref. [8] studied the collision of two particles with the different rest masses moving in the equatorial plane in a Kerr-Taub-NUT spacetime and found that the CM energy depends not only on the rotation parameter,	52889	0.5882353186607361	2	2.5880000591278076
83	1307.2609	119326154	Quantum Mechanical Effects from Deformation Theory	We consider deformations of quantum mechanical operators by using the novel construction of warped convolutions. The deformation enables us to obtain several quantum mechanical effects where electromagnetic and gravitomagnetic fields play a role. Furthermore, a quantum plane can be defined by using the deformation techniques. This in turn gives an experimentally verifiable effect.	46191	1.1764706373214722	2	3.1760001182556152
84	1908.01790	199452984	Attribute-Guided Coupled GAN for Cross-Resolution Face Recognition	In this paper, we propose a novel attribute-guided cross-resolution (low-resolution to high-resolution) face recognition framework that leverages a coupled generative adversarial network (GAN) structure with adversarial training to find the hidden relationship between the low-resolution and high-resolution images in a latent common embedding subspace. The coupled GAN framework consists of two sub-networks, one dedicated to the low-resolution domain and the other dedicated to the high-resolution domain. Each sub-network aims to find a projection that maximizes the pair-wise correlation between the two feature domains in a common embedding subspace. In addition to projecting the images into a common subspace, the coupled network also predicts facial attributes to improve the cross-resolution face recognition. Specifically, our proposed coupled framework exploits facial attributes to further maximize the pair-wise correlation by implicitly matching facial attributes of the low and high-resolution images during the training, which leads to a more discriminative embedding subspace resulting in performance enhancement for cross-resolution face recognition. The efficacy of our approach compared with the state-of-the-art is demonstrated using the LFWA, Celeb-A, SCFace and UCCS datasets.	129632	0.5882353186607361	4	4.5879998207092285
85	1908.03032	199501702	On the Trade-off Between Consistency and Coverage in Multi-label Rule Learning Heuristics		130212	2.941176414489746	4	6.940999984741211
86	1907.11435	198953171	Challenges in Community Discovery on Temporal Networks		127934	1.1764706373214722	5	6.176000118255615
87	1208.3224	117925315	Electromagnetic Origin for Planck Mass and Dark Energy	The origin of dark energy remains to be one of the challenges of modern cosmology. We modify Jordan-Brans-Dicke theory using a vector field instead of a scalar field and theory becomes similar to a simple Einstein-aether theory. The time component of the vector field picks up a cosmological background value. Identifying the vector field to be the photon field, a small photon mass leads to late time inflation. The time dependent background electrical potential of the photon permeates the universe and explains the weakness of the gravitational interaction by coupling to curvature. This theory relates the smallness of the photon mass to the smallness of the Hubble parameter. The model predicted photon mass is far below observational constraints.	27768	0.0	3	3.0
88	1310.5719	2855024	Overlimiting current and shock electrodialysis in porous media.	Most electrochemical processes, such as electrodialysis, are limited by diffusion, but in porous media, surface conduction and electroosmotic flow also contribute to ionic flux. In this article, we report experimental evidence for surface-driven overlimiting current (faster than diffusion) and deionization shocks (propagating salt removal) in a porous medium. The apparatus consists of a silica glass frit (1 mm thick with a 500 nm mean pore size) in an aqueous electrolyte (CuSO4 or AgNO3) passing ionic current from a reservoir to a cation-selective membrane (Nafion). The current-voltage relation of the whole system is consistent with a proposed theory based on the electroosmotic flow mechanism over a broad range of reservoir salt concentrations (0.1 mM to 1.0 M) after accounting for (Cu) electrode polarization and pH-regulated silica charge. Above the limiting current, deionized water (≈10 μM) can be continuously extracted from the frit, which implies the existence of a stable shock propagating against the flow, bordering a depleted region that extends more than 0.5 mm across the outlet. The results suggest the feasibility of shock electrodialysis as a new approach to water desalination and other electrochemical separations.	53262	1.1764706373214722	1	2.1760001182556152
89	1907.03620	195833152	Contraction Clustering (RASTER): A Very Fast Big Data Algorithm for Sequential and Parallel Density-Based Clustering in Linear Time, Constant Memory, and a Single Pass	Clustering is an essential data mining tool for analyzing and grouping similar objects. In big data applications, however, many clustering algorithms are infeasible due to their high memory requirements and/or unfavorable runtime complexity. In contrast, Contraction Clustering (RASTER) is a single-pass algorithm for identifying density-based clusters with linear time complexity. Due to its favorable runtime and the fact that its memory requirements are constant, this algorithm is highly suitable for big data applications where the amount of data to be processed is huge. It consists of two steps: (1) a contraction step which projects objects onto tiles and (2) an agglomeration step which groups tiles into clusters. This algorithm is extremely fast in both sequential and parallel execution. Our quantitative evaluation shows that a sequential implementation of RASTER performs significantly better than various standard clustering algorithms. Furthermore, the parallel speedup is significant: on a contemporary workstation, an implementation in Rust processes a batch of 500 million points with 1 million clusters in less than 50 seconds on one core. With 8 cores, the algorithm is about four times faster.	124444	1.1764706373214722	2	3.1760001182556152
90	1909.12829	61317378	Decision Models for Workforce and Technology Planning in Services	Many of today’s service companies operate in a technology-oriented and knowledge-intensive environment while recruiting and training individuals from an increasingly diverse population. One of the resulting challenges for these service companies is ensuring strategic alignment between their two key resources—technology and workforce—through the resource planning and allocation processes. The traditional hierarchical decision approach to resource planning and allocation considers only technology planning as a strategic-level decision, with workforce recruiting and training planning as a subsequent tactical-level decision. However, two other decision approaches—joint and integrated—elevate workforce planning to the same strategic level as technology planning. Thus, we investigate the impact of strategically aligning technology and workforce decisions through the comparison of joint and integrated models to each other and to a baseline hierarchical model in terms of total cost. Numerical experiments are conducted to characterize key features of solutions provided by these approaches under conditions typically found in this type of service company. Our results show that the integrated model has the lowest cost across all conditions. This is because the integrated approach maintains a small but skilled workforce that can operate new and more advanced technology with higher capacity. However, the cost performance of the joint model is very close to the integrated model under a number of conditions and is easier to implement computationally and managerially, making it a good choice in many environments. Managerial insights derived from this study can serve as a valuable guide for choosing the proper decision approach for technology-oriented and knowledge-intensive service companies.	139960	0.5882353186607361	3	3.5880000591278076
